C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2017;17. Villaverde;Total;105.556;1.140;9.769;19.803;33.318;6.427;4.880;14.404;1.394;3.962;1.168;7.393;480;1.269;149;49.367;328;3.773;8.718;16.479;3.558;2.933;7.035;506;1.167;878;3.136;236;555;65;56.189;812;5.996;11.085;16.839;2.869;1.947;7.369;888;2.795;290;4.257;244;714;84
1 de enero de 2017;17. Villaverde;25 a 29 años;8.244;100;509;803;2.875;598;440;1.356;58;234;60;950;38;210;13;3.927;67;302;430;1.365;320;219;646;25;52;41;356;13;83;8;4.317;33;207;373;1.510;278;221;710;33;182;19;594;25;127;5
1 de enero de 2017;17. Villaverde;30 a 34 años;8.915;40;350;884;3.458;564;433;1.433;143;422;111;780;70;220;7;4.324;23;184;486;1.712;322;259;696;55;105;71;296;29;82;4;4.591;17;166;398;1.746;242;174;737;88;317;40;484;41;138;3
1 de enero de 2017;17. Villaverde;35 a 39 años;10.941;33;306;926;4.058;689;477;1.959;292;600;169;1.095;153;184;0;5.402;15;163;525;2.175;375;238;968;96;151;118;442;68;68;0;5.539;18;143;401;1.883;314;239;991;196;449;51;653;85;116;0
1 de enero de 2017;17. Villaverde;40 a 44 años;12.965;42;333;1.007;4.359;812;816;2.371;347;790;308;1.494;94;191;1;6.455;20;180;559;2.342;446;464;1.132;130;223;216;604;52;86;1;6.510;22;153;448;2.017;366;352;1.239;217;567;92;890;42;105;0
1 de enero de 2017;17. Villaverde;45 a 49 años;12.228;60;305;1.111;4.243;1.079;914;2.166;187;590;179;1.172;50;165;7;6.008;32;150;570;2.200;572;512;980;72;182;140;482;28;87;1;6.220;28;155;541;2.043;507;402;1.186;115;408;39;690;22;78;6
1 de enero de 2017;17. Villaverde;50 a 54 años;11.525;56;347;1.291;4.005;1.220;845;1.988;142;465;120;895;23;118;10;5.684;27;167;675;1.987;642;497;933;49;135;96;403;14;53;6;5.841;29;180;616;2.018;578;348;1.055;93;330;24;492;9;65;4
1 de enero de 2017;17. Villaverde;55 a 59 años;8.813;70;337;1.569;3.286;571;372;1.466;99;347;63;501;20;89;23;4.258;24;148;705;1.590;276;247;754;31;116;48;253;11;44;11;4.555;46;189;864;1.696;295;125;712;68;231;15;248;9;45;12
1 de enero de 2017;17. Villaverde;60 a 64 años;6.140;63;435;1.727;2.185;265;134;768;56;173;42;229;18;37;8;2.871;21;161;752;981;141;104;422;18;75;40;123;10;20;3;3.269;42;274;975;1.204;124;30;346;38;98;2;106;8;17;5
1 de enero de 2017;17. Villaverde;65 a 69 años;5.428;68;707;2.104;1.542;189;109;344;37;124;31;128;6;20;19;2.342;21;243;831;641;122;82;204;17;49;29;77;6;12;8;3.086;47;464;1.273;901;67;27;140;20;75;2;51;0;8;11
1 de enero de 2017;17. Villaverde;70 a 74 años;5.682;84;1.074;2.454;1.300;165;124;237;14;82;35;79;3;11;20;2.392;13;350;968;567;119;115;127;6;29;31;53;2;5;7;3.290;71;724;1.486;733;46;9;110;8;53;4;26;1;6;13
1 de enero de 2017;17. Villaverde;75 a 79 años;5.152;123;1.436;2.161;935;130;96;133;8;54;24;31;4;6;11;2.080;14;509;806;414;101;85;71;4;18;24;22;2;5;5;3.072;109;927;1.355;521;29;11;62;4;36;0;9;2;1;6
1 de enero de 2017;17. Villaverde;80 a 84 años;5.335;189;1.835;2.200;682;104;81;134;5;45;17;17;1;6;19;2.180;26;660;858;336;90;77;72;2;20;16;12;1;2;8;3.155;163;1.175;1.342;346;14;4;62;3;25;1;5;0;4;11
1 de enero de 2017;17. Villaverde;85 a 89 años;3.013;146;1.243;1.155;296;29;34;37;4;26;6;19;0;9;9;1.104;17;420;423;131;23;29;25;1;9;5;12;0;6;3;1.909;129;823;732;165;6;5;12;3;17;1;7;0;3;6
1 de enero de 2017;17. Villaverde;90 a 94 años;971;50;442;356;79;9;5;10;2;8;3;2;0;3;2;297;8;116;114;32;8;5;5;0;3;3;1;0;2;0;674;42;326;242;47;1;0;5;2;5;0;1;0;1;2
1 de enero de 2017;17. Villaverde;95 a 99 años;177;11;97;49;15;3;0;0;0;2;0;0;0;0;0;37;0;16;14;6;1;0;0;0;0;0;0;0;0;0;140;11;81;35;9;2;0;0;0;2;0;0;0;0;0
1 de enero de 2017;17. Villaverde;100 y más años;27;5;13;6;0;0;0;2;0;0;0;1;0;0;0;6;0;4;2;0;0;0;0;0;0;0;0;0;0;0;21;5;9;4;0;0;0;2;0;0;0;1;0;0;0
1 de enero de 2017;18. Villa de Vallecas;Total;75.859;787;4.734;9.533;19.864;4.822;4.317;11.614;1.655;4.703;1.591;9.383;856;1.974;26;36.001;259;1.899;4.261;9.944;2.577;2.601;5.861;656;1.470;1.188;4.014;440;817;14;39.858;528;2.835;5.272;9.920;2.245;1.716;5.753;999;3.233;403;5.369;416;1.157;12
1 de enero de 2017;18. Villa de Vallecas;25 a 29 años;6.335;55;377;560;1.616;567;388;1.025;86;309;74;957;77;240;4;3.047;39;225;287;827;302;205;534;30;57;53;363;37;86;2;3.288;16;152;273;789;265;183;491;56;252;21;594;40;154;2
1 de enero de 2017;18. Villa de Vallecas;30 a 34 años;8.674;33;217;590;2.295;609;570;1.227;251;752;237;1.287;193;410;3;4.122;14;124;304;1.266;345;294;617;97;184;161;476;92;145;3;4.552;19;93;286;1.029;264;276;610;154;568;76;811;101;265;0
1 de enero de 2017;18. Villa de Vallecas;35 a 39 años;12.039;60;174;554;2.566;750;783;2.000;402;1.103;441;2.400;298;508;0;5.957;29;83;302;1.452;422;441;1.092;174;317;285;1.010;144;206;0;6.082;31;91;252;1.114;328;342;908;228;786;156;1.390;154;302;0
1 de enero de 2017;18. Villa de Vallecas;40 a 44 años;11.078;57;174;549;2.503;758;872;1.877;353;969;348;2.165;124;329;0;5.630;26;98;310;1.405;419;527;963;129;333;260;945;72;143;0;5.448;31;76;239;1.098;339;345;914;224;636;88;1.220;52;186;0
1 de enero de 2017;18. Villa de Vallecas;45 a 49 años;7.805;54;194;650;2.197;682;627;1.363;209;425;131;1.034;66;173;0;3.864;22;108;351;1.120;373;370;620;95;138;103;444;33;87;0;3.941;32;86;299;1.077;309;257;743;114;287;28;590;33;86;0
1 de enero de 2017;18. Villa de Vallecas;50 a 54 años;6.896;58;163;671;2.147;637;473;1.388;139;369;83;585;44;135;4;3.250;21;83;310;1.045;314;292;603;56;110;69;254;23;68;2;3.646;37;80;361;1.102;323;181;785;83;259;14;331;21;67;2
1 de enero de 2017;18. Villa de Vallecas;55 a 59 años;5.843;55;190;819;2.021;374;231;1.197;96;287;68;400;20;82;3;2.765;19;86;366;928;158;162;596;29;114;63;194;15;33;2;3.078;36;104;453;1.093;216;69;601;67;173;5;206;5;49;1
1 de enero de 2017;18. Villa de Vallecas;60 a 64 años;4.438;58;230;951;1.547;186;139;708;47;185;57;266;15;45;4;1.997;30;87;392;621;92;104;357;13;79;50;142;12;17;1;2.441;28;143;559;926;94;35;351;34;106;7;124;3;28;3
1 de enero de 2017;18. Villa de Vallecas;65 a 69 años;3.845;39;376;1.084;1.246;132;103;453;34;127;65;150;5;28;3;1.805;11;141;453;524;65;90;265;15;58;60;100;5;17;1;2.040;28;235;631;722;67;13;188;19;69;5;50;0;11;2
1 de enero de 2017;18. Villa de Vallecas;70 a 74 años;2.945;51;485;1.008;813;53;65;199;18;96;59;75;7;14;2;1.326;14;165;418;343;37;60;115;9;46;56;49;5;8;1;1.619;37;320;590;470;16;5;84;9;50;3;26;2;6;1
1 de enero de 2017;18. Villa de Vallecas;75 a 79 años;2.197;77;622;774;454;42;33;88;11;37;16;33;2;6;2;912;13;215;295;223;25;28;49;4;19;16;18;1;4;2;1.285;64;407;479;231;17;5;39;7;18;0;15;1;2;0
1 de enero de 2017;18. Villa de Vallecas;80 a 84 años;1.989;91;757;672;292;23;21;63;7;30;9;17;5;1;1;767;12;262;256;124;19;17;38;4;12;9;12;1;1;0;1.222;79;495;416;168;4;4;25;3;18;0;5;4;0;1
1 de enero de 2017;18. Villa de Vallecas;85 a 89 años;1.176;68;509;429;113;7;8;15;2;11;3;10;0;1;0;404;6;161;154;49;6;8;7;1;3;3;5;0;1;0;772;62;348;275;64;1;0;8;1;8;0;5;0;0;0
1 de enero de 2017;18. Villa de Vallecas;90 a 94 años;478;20;216;177;44;1;4;9;0;3;0;3;0;1;0;128;3;50;52;16;0;3;3;0;0;0;1;0;0;0;350;17;166;125;28;1;1;6;0;3;0;2;0;1;0
1 de enero de 2017;18. Villa de Vallecas;95 a 99 años;105;5;45;40;10;1;0;2;0;0;0;1;0;1;0;26;0;10;11;1;0;0;2;0;0;0;1;0;1;0;79;5;35;29;9;1;0;0;0;0;0;0;0;0;0
1 de enero de 2017;18. Villa de Vallecas;100 y más años;16;6;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;6;4;5;0;0;0;0;0;0;0;0;0;0;0
1 de enero de 2017;19. Vicálvaro;Total;49.781;464;3.617;7.348;13.128;3.137;2.910;6.984;845;2.869;952;6.131;320;1.070;6;23.709;145;1.428;3.389;6.751;1.683;1.660;3.495;335;893;705;2.581;168;473;3;26.072;319;2.189;3.959;6.377;1.454;1.250;3.489;510;1.976;247;3.550;152;597;3
1 de enero de 2017;19. Vicálvaro;25 a 29 años;3.287;18;187;213;1.051;246;159;600;23;119;23;530;12;106;0;1.657;12;120;120;574;134;83;323;11;31;13;192;8;36;0;1.630;6;67;93;477;112;76;277;12;88;10;338;4;70;0
1 de enero de 2017;19. Vicálvaro;30 a 34 años;3.596;11;93;300;1.224;229;197;491;60;246;75;489;53;128;0;1.763;3;52;179;622;129;104;253;24;67;55;192;31;52;0;1.833;8;41;121;602;100;93;238;36;179;20;297;22;76;0
1 de enero de 2017;19. Vicálvaro;35 a 39 años;4.983;15;76;254;1.515;353;296;809;131;414;108;796;68;148;0;2.385;8;31;144;835;194;162;377;57;115;62;313;31;56;0;2.598;7;45;110;680;159;134;432;74;299;46;483;37;92;0
1 de enero de 2017;19. Vicálvaro;40 a 44 años;7.618;23;104;284;1.708;462;676;1.261;247;678;297;1.568;89;221;0;3.692;12;54;162;959;244;363;632;102;197;199;638;39;91;0;3.926;11;50;122;749;218;313;629;145;481;98;930;50;130;0
1 de enero de 2017;19. Vicálvaro;45 a 49 años;7.194;30;101;374;1.777;716;676;1.175;175;543;199;1.189;47;192;0;3.532;11;51;214;954;394;367;552;76;162;152;482;28;89;0;3.662;19;50;160;823;322;309;623;99;381;47;707;19;103;0
1 de enero de 2017;19. Vicálvaro;50 a 54 años;6.101;29;94;496;1.651;562;524;1.159;104;382;133;808;21;138;0;3.060;15;41;278;833;289;300;564;38;123;116;385;13;65;0;3.041;14;53;218;818;273;224;595;66;259;17;423;8;73;0
1 de enero de 2017;19. Vicálvaro;55 a 59 años;4.198;31;107;570;1.420;252;192;780;54;224;56;423;10;78;1;2.056;13;47;252;699;118;127;403;11;79;51;205;5;45;1;2.142;18;60;318;721;134;65;377;43;145;5;218;5;33;0
1 de enero de 2017;19. Vicálvaro;60 a 64 años;2.608;25;179;640;849;124;53;342;22;118;19;199;8;29;1;1.230;11;77;289;378;63;41;185;6;46;17;94;6;16;1;1.378;14;102;351;471;61;12;157;16;72;2;105;2;13;0
1 de enero de 2017;19. Vicálvaro;65 a 69 años;2.206;26;236;857;618;69;56;167;17;58;21;64;4;13;0;977;5;78;352;278;36;41;90;4;27;19;36;1;10;0;1.229;21;158;505;340;33;15;77;13;31;2;28;3;3;0
1 de enero de 2017;19. Vicálvaro;70 a 74 años;2.482;40;444;1.112;585;60;40;96;8;41;13;28;2;12;1;1.001;9;135;419;250;32;34;53;2;25;13;18;2;9;0;1.481;31;309;693;335;28;6;43;6;16;0;10;0;3;1
1 de enero de 2017;19. Vicálvaro;75 a 79 años;2.296;60;652;1.019;385;34;23;67;4;27;2;19;1;2;1;1.051;19;243;473;190;27;23;43;4;10;2;15;0;1;1;1.245;41;409;546;195;7;0;24;0;17;0;4;1;1;0
1 de enero de 2017;19. Vicálvaro;80 a 84 años;1.851;65;697;749;240;24;13;24;0;11;6;14;4;2;2;807;12;273;328;126;19;11;12;0;6;6;9;3;2;0;1.044;53;424;421;114;5;2;12;0;5;0;5;1;0;2
1 de enero de 2017;19. Vicálvaro;85 a 89 años;949;63;449;326;79;5;5;8;0;8;0;4;1;1;0;373;8;163;139;41;3;4;6;0;5;0;2;1;1;0;576;55;286;187;38;2;1;2;0;3;0;2;0;0;0
1 de enero de 2017;19. Vicálvaro;90 a 94 años;334;20;163;124;22;1;0;4;0;0;0;0;0;0;0;104;5;54;31;11;1;0;2;0;0;0;0;0;0;0;230;15;109;93;11;0;0;2;0;0;0;0;0;0;0
1 de enero de 2017;19. Vicálvaro;95 a 99 años;66;6;31;25;3;0;0;1;0;0;0;0;0;0;0;20;2;9;8;1;0;0;0;0;0;0;0;0;0;0;46;4;22;17;2;0;0;1;0;0;0;0;0;0;0
1 de enero de 2017;19. Vicálvaro;100 y más años;12;2;4;5;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;11;2;4;4;1;0;0;0;0;0;0;0;0;0;0
1 de enero de 2017;20. San Blas-Canillejas;Total;115.412;1.007;6.859;16.918;29.702;5.910;5.660;17.347;2.205;6.312;2.276;16.560;886;3.637;133;53.193;232;2.257;7.047;14.472;3.044;3.204;8.699;792;1.993;1.721;7.504;464;1.699;65;62.219;775;4.602;9.871;15.230;2.866;2.456;8.648;1.413;4.319;555;9.056;422;1.938;68
1 de enero de 2017;20. San Blas-Canillejas;25 a 29 años;8.132;33;253;377;2.272;555;453;1.558;99;336;127;1.626;63;365;15;3.988;21;163;217;1.187;301;251;828;41;85;86;633;24;141;10;4.144;12;90;160;1.085;254;202;730;58;251;41;993;39;224;5
1 de enero de 2017;20. San Blas-Canillejas;30 a 34 años;9.104;21;140;455;2.790;494;517;1.353;233;620;227;1.656;126;467;5;4.403;12;80;281;1.477;273;301;681;88;149;151;676;42;188;4;4.701;9;60;174;1.313;221;216;672;145;471;76;980;84;279;1
1 de enero de 2017;20. San Blas-Canillejas;35 a 39 años;10.871;19;70;419;2.926;539;531;1.868;358;793;310;2.280;221;533;4;5.317;11;38;239;1.574;282;272;967;152;231;208;992;118;230;3;5.554;8;32;180;1.352;257;259;901;206;562;102;1.288;103;303;1
1 de enero de 2017;20. San Blas-Canillejas;40 a 44 años;13.116;38;80;508;3.034;647;805;2.191;397;1.007;437;3.185;180;604;3;6.234;18;49;290;1.572;338;419;1.092;130;289;285;1.366;97;286;3;6.882;20;31;218;1.462;309;386;1.099;267;718;152;1.819;83;318;0
1 de enero de 2017;20. San Blas-Canillejas;45 a 49 años;14.457;36;102;704;3.403;1.082;1.180;2.586;392;1.064;370;2.870;106;561;1;7.041;16;51;384;1.775;559;617;1.261;139;351;281;1.299;57;250;1;7.416;20;51;320;1.628;523;563;1.325;253;713;89;1.571;49;311;0
1 de enero de 2017;20. San Blas-Canillejas;50 a 54 años;13.835;47;142;1.062;3.534;1.058;1.019;2.750;279;957;277;2.217;60;419;14;6.631;19;73;551;1.751;529;542;1.268;99;325;230;1.001;39;199;5;7.204;28;69;511;1.783;529;477;1.482;180;632;47;1.216;21;220;9
1 de enero de 2017;20. San Blas-Canillejas;55 a 59 años;10.938;44;204;1.349;3.395;656;449;2.185;190;612;172;1.256;61;343;22;5.298;17;100;623;1.630;265;256;1.108;59;212;152;645;37;179;15;5.640;27;104;726;1.765;391;193;1.077;131;400;20;611;24;164;7
1 de enero de 2017;20. San Blas-Canillejas;60 a 64 años;7.487;46;283;1.587;2.332;315;231;1.313;103;326;101;661;27;153;9;3.539;20;114;694;973;151;161;682;26;129;94;377;18;96;4;3.948;26;169;893;1.359;164;70;631;77;197;7;284;9;57;5
1 de enero de 2017;20. San Blas-Canillejas;65 a 69 años;6.229;46;392;1.951;1.910;204;176;661;78;220;100;364;15;101;11;2.799;15;126;781;777;109;138;355;26;76;91;230;10;63;2;3.430;31;266;1.170;1.133;95;38;306;52;144;9;134;5;38;9
1 de enero de 2017;20. San Blas-Canillejas;70 a 74 años;5.265;74;642;1.920;1.504;146;97;348;35;138;77;220;11;43;10;2.267;12;202;752;618;90;74;182;16;58;68;149;9;32;5;2.998;62;440;1.168;886;56;23;166;19;80;9;71;2;11;5
1 de enero de 2017;20. San Blas-Canillejas;75 a 79 años;4.764;129;1.007;1.899;1.053;72;80;222;18;82;36;123;8;24;11;1.859;21;322;639;464;45;67;121;9;33;33;73;7;19;6;2.905;108;685;1.260;589;27;13;101;9;49;3;50;1;5;5
1 de enero de 2017;20. San Blas-Canillejas;80 a 84 años;5.745;218;1.622;2.417;924;80;71;189;16;93;23;63;6;12;11;2.091;20;451;875;412;57;63;99;4;36;23;35;4;8;4;3.654;198;1.171;1.542;512;23;8;90;12;57;0;28;2;4;7
1 de enero de 2017;20. San Blas-Canillejas;85 a 89 años;3.792;177;1.287;1.600;436;46;42;87;5;50;13;30;2;6;11;1.298;24;365;552;182;32;38;43;2;16;13;24;2;4;1;2.494;153;922;1.048;254;14;4;44;3;34;0;6;0;2;10
1 de enero de 2017;20. San Blas-Canillejas;90 a 94 años;1.418;61;523;584;163;14;9;27;2;12;6;7;0;6;4;374;4;103;157;68;11;5;9;1;3;6;2;0;4;1;1.044;57;420;427;95;3;4;18;1;9;0;5;0;2;3
1 de enero de 2017;20. San Blas-Canillejas;95 a 99 años;230;13;101;78;25;2;0;6;0;1;0;2;0;0;2;51;1;19;11;12;2;0;3;0;0;0;2;0;0;1;179;12;82;67;13;0;0;3;0;1;0;0;0;0;1
1 de enero de 2017;20. San Blas-Canillejas;100 y más años;29;5;11;8;1;0;0;3;0;1;0;0;0;0;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;26;4;10;7;1;0;0;3;0;1;0;0;0;0;0
1 de enero de 2017;21. Barajas;Total;34.558;176;1.145;2.699;6.136;1.254;1.510;6.460;904;2.773;1.070;8.197;392;1.817;25;16.283;59;392;1.078;2.749;697;909;3.226;345;944;863;3.923;228;857;13;18.275;117;753;1.621;3.387;557;601;3.234;559;1.829;207;4.274;164;960;12
1 de enero de 2017;21. Barajas;25 a 29 años;2.108;3;41;44;394;98;103;551;22;116;38;559;22;115;2;1.020;1;25;29;220;57;58;293;6;29;30;210;14;46;2;1.088;2;16;15;174;41;45;258;16;87;8;349;8;69;0
1 de enero de 2017;21. Barajas;30 a 34 años;3.090;4;18;59;539;150;174;593;92;288;92;831;48;201;1;1.515;3;12;33;309;88;114;323;39;81;68;351;27;66;1;1.575;1;6;26;230;62;60;270;53;207;24;480;21;135;0
1 de enero de 2017;21. Barajas;35 a 39 años;4.000;1;15;60;514;149;163;761;143;430;123;1.314;73;254;0;1.957;1;8;32;291;90;94;418;62;142;88;587;39;105;0;2.043;0;7;28;223;59;69;343;81;288;35;727;34;149;0
1 de enero de 2017;21. Barajas;40 a 44 años;4.597;8;19;73;473;147;217;796;173;443;161;1.668;74;345;0;2.188;3;8;34;262;75;127;437;67;147;116;730;40;142;0;2.409;5;11;39;211;72;90;359;106;296;45;938;34;203;0
1 de enero de 2017;21. Barajas;45 a 49 años;4.097;9;9;83;509;192;248;724;164;380;131;1.282;69;297;0;2.037;4;4;51;284;113;122;373;55;147;95;612;38;139;0;2.060;5;5;32;225;79;126;351;109;233;36;670;31;158;0
1 de enero de 2017;21. Barajas;50 a 54 años;3.479;11;29;133;600;172;212;702;95;269;81;926;36;213;0;1.637;8;18;66;265;86;115;311;36;88;67;443;24;110;0;1.842;3;11;67;335;86;97;391;59;181;14;483;12;103;0
1 de enero de 2017;21. Barajas;55 a 59 años;2.769;17;23;227;596;115;130;659;71;189;60;520;21;136;5;1.341;11;8;103;253;54;81;327;22;72;50;274;11;74;1;1.428;6;15;124;343;61;49;332;49;117;10;246;10;62;4
1 de enero de 2017;21. Barajas;60 a 64 años;2.305;13;62;290;593;55;54;542;49;157;49;340;11;86;4;1.046;9;27;142;201;31;33;245;21;49;41;189;8;48;2;1.259;4;35;148;392;24;21;297;28;108;8;151;3;38;2
1 de enero de 2017;21. Barajas;65 a 69 años;2.510;9;78;322;666;74;57;513;40;212;110;337;15;74;3;1.090;4;23;115;204;44;38;208;13;70;97;212;9;51;2;1.420;5;55;207;462;30;19;305;27;142;13;125;6;23;1
1 de enero de 2017;21. Barajas;70 a 74 años;2.268;14;144;414;620;52;80;313;26;152;130;248;13;55;7;1.048;0;46;135;207;24;66;141;8;60;123;178;11;45;4;1.220;14;98;279;413;28;14;172;18;92;7;70;2;10;3
1 de enero de 2017;21. Barajas;75 a 79 años;1.402;15;187;347;324;29;37;172;14;80;62;105;6;23;1;682;1;60;137;131;21;33;87;9;36;60;86;5;16;0;720;14;127;210;193;8;4;85;5;44;2;19;1;7;1
1 de enero de 2017;21. Barajas;80 a 84 años;991;29;220;313;175;15;23;78;9;41;27;47;1;12;1;417;6;71;104;75;11;19;40;6;14;23;37;1;9;1;574;23;149;209;100;4;4;38;3;27;4;10;0;3;0
1 de enero de 2017;21. Barajas;85 a 89 años;574;27;177;200;77;5;10;42;3;11;4;14;2;2;0;202;5;54;61;29;3;9;19;0;6;3;10;1;2;0;372;22;123;139;48;2;1;23;3;5;1;4;1;0;0
1 de enero de 2017;21. Barajas;90 a 94 años;288;6;95;110;45;1;2;9;3;4;2;6;1;4;0;90;0;25;32;16;0;0;3;1;3;2;4;0;4;0;198;6;70;78;29;1;2;6;2;1;0;2;1;0;0
1 de enero de 2017;21. Barajas;95 a 99 años;69;8;24;21;10;0;0;4;0;1;0;0;0;0;1;12;2;3;4;2;0;0;1;0;0;0;0;0;0;0;57;6;21;17;8;0;0;3;0;1;0;0;0;0;1
1 de enero de 2017;21. Barajas;100 y más años;11;2;4;3;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;4;3;1;0;0;1;0;0;0;0;0;0;0
1 de enero de 2018;Ciudad de Madrid;Total;2.490.929;13.243;116.371;301.397;560.480;98.603;94.418;381.089;44.886;147.793;47.984;514.021;19.699;147.478;3.467;1.129.538;3.922;40.006;119.145;254.779;50.463;54.913;182.590;16.577;47.259;36.799;240.592;10.688;70.344;1.461;1.361.391;9.321;76.365;182.252;305.701;48.140;39.505;198.499;28.309;100.534;11.185;273.429;9.011;77.134;2.006
1 de enero de 2018;Ciudad de Madrid;25 a 29 años;196.717;1.097;4.854;8.596;40.545;9.520;7.660;36.770;2.122;6.114;1.989;60.320;1.450;15.508;172;94.246;708;3.018;4.705;20.665;5.284;4.252;19.567;916;1.744;1.350;24.950;685;6.286;116;102.471;389;1.836;3.891;19.880;4.236;3.408;17.203;1.206;4.370;639;35.370;765;9.222;56
1 de enero de 2018;Ciudad de Madrid;30 a 34 años;223.472;330;3.381;10.501;49.450;9.291;10.755;30.327;3.865;14.186;4.975;61.196;2.738;22.273;204;107.685;175;1.968;5.678;25.225;5.116;6.322;16.070;1.668;4.141;3.445;27.343;1.352;9.039;143;115.787;155;1.413;4.823;24.225;4.175;4.433;14.257;2.197;10.045;1.530;33.853;1.386;13.234;61
1 de enero de 2018;Ciudad de Madrid;35 a 39 años;252.413;344;2.134;10.802;55.836;9.949;9.937;39.086;6.678;17.620;6.320;68.349;4.284;21.053;21;123.147;171;1.078;5.743;29.164;5.421;5.718;21.058;2.814;5.535;4.451;30.733;2.202;9.042;17;129.266;173;1.056;5.059;26.672;4.528;4.219;18.028;3.864;12.085;1.869;37.616;2.082;12.011;4
1 de enero de 2018;Ciudad de Madrid;40 a 44 años;269.967;548;2.602;12.116;55.553;11.317;12.853;41.890;7.933;19.524;7.294;75.472;3.512;19.323;30;131.821;270;1.339;6.425;29.343;6.195;7.064;21.995;3.175;6.498;4.976;33.792;1.868;8.861;20;138.146;278;1.263;5.691;26.210;5.122;5.789;19.895;4.758;13.026;2.318;41.680;1.644;10.462;10
1 de enero de 2018;Ciudad de Madrid;45 a 49 años;253.162;647;2.820;13.553;56.486;13.519;14.052;40.419;7.094;17.652;5.700;63.245;2.375;15.564;36;122.385;290;1.406;6.952;28.575;7.198;7.819;19.919;2.557;6.180;4.106;28.795;1.251;7.318;19;130.777;357;1.414;6.601;27.911;6.321;6.233;20.500;4.537;11.472;1.594;34.450;1.124;8.246;17
1 de enero de 2018;Ciudad de Madrid;50 a 54 años;245.341;746;3.308;15.952;55.978;15.274;14.541;44.403;5.493;16.102;4.170;53.360;1.597;14.252;165;115.221;330;1.542;7.774;27.146;7.456;7.816;20.494;1.932;5.324;3.303;24.110;901;7.005;88;130.120;416;1.766;8.178;28.832;7.818;6.725;23.909;3.561;10.778;867;29.250;696;7.247;77
1 de enero de 2018;Ciudad de Madrid;55 a 59 años;216.310;790;3.783;20.046;53.279;10.763;8.518;43.329;3.916;13.956;3.456;40.518;1.097;12.516;343;99.860;315;1.605;9.126;24.513;4.612;4.853;19.990;1.215;4.592;2.814;19.244;657;6.180;144;116.450;475;2.178;10.920;28.766;6.151;3.665;23.339;2.701;9.364;642;21.274;440;6.336;199
1 de enero de 2018;Ciudad de Madrid;60 a 64 años;176.756;767;4.841;24.039;44.660;5.637;4.192;34.568;2.722;11.420;2.453;31.095;804;9.185;373;78.494;300;1.884;9.972;18.228;2.385;2.677;15.607;798;3.713;2.040;15.452;493;4.784;161;98.262;467;2.957;14.067;26.432;3.252;1.515;18.961;1.924;7.707;413;15.643;311;4.401;212
1 de enero de 2018;Ciudad de Madrid;65 a 69 años;154.616;787;7.584;30.241;40.270;4.335;3.606;23.207;1.992;9.634;3.296;22.298;604;6.341;421;66.476;262;2.641;11.654;14.402;1.923;2.433;10.154;570;2.928;2.827;12.477;387;3.635;183;88.140;525;4.943;18.587;25.868;2.412;1.173;13.053;1.422;6.706;469;9.821;217;2.706;238
1 de enero de 2018;Ciudad de Madrid;70 a 74 años;146.863;993;11.780;37.320;38.092;3.448;3.124;16.969;1.304;8.074;3.529;16.774;454;4.589;413;61.213;233;3.765;13.328;13.429;1.750;2.204;6.921;392;2.425;3.173;10.196;306;2.924;167;85.650;760;8.015;23.992;24.663;1.698;920;10.048;912;5.649;356;6.578;148;1.665;246
1 de enero de 2018;Ciudad de Madrid;75 a 79 años;117.590;1.348;15.509;35.171;27.447;2.338;2.112;11.602;730;5.507;2.352;9.903;332;2.878;361;47.418;246;4.788;12.199;9.823;1.295;1.613;4.552;250;1.781;2.139;6.283;257;2.068;124;70.172;1.102;10.721;22.972;17.624;1.043;499;7.050;480;3.726;213;3.620;75;810;237
1 de enero de 2018;Ciudad de Madrid;80 a 84 años;113.400;2.093;22.656;39.066;21.976;1.838;1.657;9.151;516;4.105;1.375;6.183;242;2.144;398;42.393;277;6.938;13.042;7.821;1.077;1.193;3.447;145;1.276;1.246;3.922;175;1.693;141;71.007;1.816;15.718;26.024;14.155;761;464;5.704;371;2.829;129;2.261;67;451;257
