C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2022;Ciudad de Madrid;80 a 84 años;98.557;1.240;14.315;30.617;22.461;1.905;1.694;9.278;628;4.408;1.717;7.507;278;2.226;283;37.062;203;4.105;9.794;7.574;1.033;1.290;3.395;219;1.335;1.556;4.645;199;1.624;90;61.495;1.037;10.210;20.823;14.887;872;404;5.883;409;3.073;161;2.862;79;602;193
1 de enero de 2022;Ciudad de Madrid;85 a 89 años;82.187;1.423;16.481;28.579;16.031;1.253;1.086;6.651;404;3.033;952;4.400;171;1.460;263;27.867;148;4.456;8.632;5.167;688;753;2.221;93;879;851;2.649;118;1.133;79;54.320;1.275;12.025;19.947;10.864;565;333;4.430;311;2.154;101;1.751;53;327;184
1 de enero de 2022;Ciudad de Madrid;90 a 94 años;40.242;844;9.653;14.101;7.021;466;447;3.169;196;1.337;352;1.810;81;610;155;11.627;86;2.284;3.649;1.899;241;287;861;48;344;298;1.069;57;464;40;28.615;758;7.369;10.452;5.122;225;160;2.308;148;993;54;741;24;146;115
1 de enero de 2022;Ciudad de Madrid;95 a 99 años;10.719;193;2.723;3.835;1.834;83;110;824;45;365;68;415;15;168;41;2.406;19;479;739;426;35;61;156;7;68;57;216;10;124;9;8.313;174;2.244;3.096;1.408;48;49;668;38;297;11;199;5;44;32
1 de enero de 2022;Ciudad de Madrid;100 y más años;1.650;40;408;572;273;15;18;151;11;61;7;55;2;15;22;299;4;53;90;45;6;7;30;3;8;4;30;1;11;7;1.351;36;355;482;228;9;11;121;8;53;3;25;1;4;15
1 de enero de 2022;01. Centro;Total;119.219;295;2.474;7.612;18.420;2.929;3.732;18.020;2.477;6.688;1.873;37.188;1.776;15.670;65;60.952;128;1.003;3.324;9.752;1.692;2.282;9.909;1.242;2.867;1.372;18.528;1.010;7.815;28;58.267;167;1.471;4.288;8.668;1.237;1.450;8.111;1.235;3.821;501;18.660;766;7.855;37
1 de enero de 2022;01. Centro;25 a 29 años;14.150;62;80;260;1.674;288;402;2.434;239;350;91;5.683;186;2.401;0;6.907;45;56;180;1.041;187;234;1.316;118;128;52;2.387;94;1.069;0;7.243;17;24;80;633;101;168;1.118;121;222;39;3.296;92;1.332;0
1 de enero de 2022;01. Centro;30 a 34 años;15.712;15;131;283;1.796;306;538;1.865;263;614;201;6.225;271;3.198;6;8.481;8;92;191;1.146;206;357;1.162;148;280;140;3.081;158;1.508;4;7.231;7;39;92;650;100;181;703;115;334;61;3.144;113;1.690;2
1 de enero de 2022;01. Centro;35 a 39 años;13.888;9;110;344;1.856;296;543;1.773;287;740;240;4.933;285;2.470;2;7.816;5;76;239;1.191;210;342;1.122;176;337;170;2.580;171;1.195;2;6.072;4;34;105;665;86;201;651;111;403;70;2.353;114;1.275;0
1 de enero de 2022;01. Centro;40 a 44 años;13.188;11;101;389;1.901;329;470;1.835;370;814;261;4.426;308;1.973;0;7.495;8;69;241;1.213;212;308;1.152;200;400;199;2.284;164;1.045;0;5.693;3;32;148;688;117;162;683;170;414;62;2.142;144;928;0
1 de enero de 2022;01. Centro;45 a 49 años;12.028;5;117;394;1.736;301;421;1.814;369;866;274;4.077;245;1.409;0;6.718;4;72;253;1.075;189;262;1.087;200;446;191;2.077;137;725;0;5.310;1;45;141;661;112;159;727;169;420;83;2.000;108;684;0
1 de enero de 2022;01. Centro;50 a 54 años;10.458;13;106;465;1.633;380;369;1.698;303;752;185;3.223;180;1.151;0;5.788;7;68;280;945;223;226;980;146;353;127;1.715;105;613;0;4.670;6;38;185;688;157;143;718;157;399;58;1.508;75;538;0
1 de enero de 2022;01. Centro;55 a 59 años;9.619;14;120;455;1.601;403;380;1.768;244;655;179;2.706;102;987;5;4.994;6;62;234;860;192;209;925;116;293;130;1.396;54;515;2;4.625;8;58;221;741;211;171;843;128;362;49;1.310;48;472;3
1 de enero de 2022;01. Centro;60 a 64 años;8.262;15;156;626;1.471;220;272;1.646;129;617;130;2.124;73;775;8;4.046;8;70;293;706;103;153;822;50;241;105;1.037;46;409;3;4.216;7;86;333;765;117;119;824;79;376;25;1.087;27;366;5
1 de enero de 2022;01. Centro;65 a 69 años;6.247;21;132;684;1.198;144;100;1.206;106;406;82;1.579;43;535;11;2.880;8;50;296;481;60;59;584;40;139;62;788;28;278;7;3.367;13;82;388;717;84;41;622;66;267;20;791;15;257;4
1 de enero de 2022;01. Centro;70 a 74 años;4.880;15;203;760;1.060;110;89;721;81;320;93;1.008;24;386;10;2.148;6;75;308;392;37;43;337;25;104;79;521;14;204;3;2.732;9;128;452;668;73;46;384;56;216;14;487;10;182;7
1 de enero de 2022;01. Centro;75 a 79 años;3.901;30;273;784;976;71;62;511;38;216;65;646;26;198;5;1.582;9;94;264;316;34;42;197;9;65;57;356;15;123;1;2.319;21;179;520;660;37;20;314;29;151;8;290;11;75;4
1 de enero de 2022;01. Centro;80 a 84 años;2.784;28;298;752;676;41;36;345;26;152;36;281;14;95;4;980;6;85;230;202;18;25;118;7;42;32;142;11;61;1;1.804;22;213;522;474;23;11;227;19;110;4;139;3;34;3
1 de enero de 2022;01. Centro;85 a 89 años;2.277;32;345;773;480;22;30;216;11;94;24;178;11;56;5;683;3;82;199;106;9;14;70;5;20;19;105;7;42;2;1.594;29;263;574;374;13;16;146;6;74;5;73;4;14;3
1 de enero de 2022;01. Centro;90 a 94 años;1.356;20;210;478;277;13;14;139;10;68;6;79;7;30;5;342;5;35;100;58;8;6;34;1;15;5;46;5;22;2;1.014;15;175;378;219;5;8;105;9;53;1;33;2;8;3
1 de enero de 2022;01. Centro;95 a 99 años;392;4;71;138;70;5;5;43;1;23;6;18;1;6;1;81;0;14;13;16;4;2;3;1;4;4;13;1;6;0;311;4;57;125;54;1;3;40;0;19;2;5;0;0;1
1 de enero de 2022;01. Centro;100 y más años;77;1;21;27;15;0;1;6;0;1;0;2;0;0;3;11;0;3;3;4;0;0;0;0;0;0;0;0;0;1;66;1;18;24;11;0;1;6;0;1;0;2;0;0;2
1 de enero de 2022;02. Arganzuela;Total;123.072;189;2.323;8.491;19.348;3.708;4.921;18.890;2.188;8.860;3.139;35.457;1.198;14.235;125;56.452;78;707;2.979;8.387;1.892;2.987;9.673;936;2.907;2.391;16.304;665;6.492;54;66.620;111;1.616;5.512;10.961;1.816;1.934;9.217;1.252;5.953;748;19.153;533;7.743;71
1 de enero de 2022;02. Arganzuela;25 a 29 años;9.917;41;62;125;918;264;378;1.843;109;126;47;3.994;81;1.927;2;4.752;28;42;65;513;156;231;1.059;48;51;24;1.673;40;820;2;5.165;13;20;60;405;108;147;784;61;75;23;2.321;41;1.107;0
1 de enero de 2022;02. Arganzuela;30 a 34 años;11.470;15;57;179;1.065;302;521;1.285;155;451;205;4.458;142;2.629;6;5.647;11;40;101;610;185;328;769;73;135;141;2.081;69;1.099;5;5.823;4;17;78;455;117;193;516;82;316;64;2.377;73;1.530;1
1 de enero de 2022;02. Arganzuela;35 a 39 años;12.263;4;44;182;1.361;372;575;1.344;242;887;367;4.209;207;2.462;7;6.101;1;24;108;757;222;365;788;135;296;262;1.979;104;1.055;5;6.162;3;20;74;604;150;210;556;107;591;105;2.230;103;1.407;2
1 de enero de 2022;02. Arganzuela;40 a 44 años;12.536;5;25;230;1.413;335;498;1.646;304;1.023;423;4.523;246;1.865;0;6.260;2;12;130;798;207;324;960;142;345;305;2.021;142;872;0;6.276;3;13;100;615;128;174;686;162;678;118;2.502;104;993;0
1 de enero de 2022;02. Arganzuela;45 a 49 años;11.900;6;38;243;1.468;296;494;1.587;343;957;447;4.479;186;1.354;2;5.750;2;23;127;774;173;287;871;163;326;289;1.990;109;614;2;6.150;4;15;116;694;123;207;716;180;631;158;2.489;77;740;0
1 de enero de 2022;02. Arganzuela;50 a 54 años;11.438;9;34;291;1.510;428;632;1.848;293;1.035;357;3.815;105;1.080;1;5.437;6;16;134;762;239;371;941;116;355;264;1.699;48;486;0;6.001;3;18;157;748;189;261;907;177;680;93;2.116;57;594;1
1 de enero de 2022;02. Arganzuela;55 a 59 años;11.677;8;68;393;1.727;517;601;2.219;226;973;327;3.514;80;1.015;9;5.474;2;34;189;840;219;309;1.071;84;354;254;1.575;52;486;5;6.203;6;34;204;887;298;292;1.148;142;619;73;1.939;28;529;4
1 de enero de 2022;02. Arganzuela;60 a 64 años;10.659;9;81;572;1.908;406;411;2.304;178;985;249;2.633;56;849;18;4.771;6;30;250;788;158;241;1.050;53;278;218;1.236;34;418;11;5.888;3;51;322;1.120;248;170;1.254;125;707;31;1.397;22;431;7
1 de enero de 2022;02. Arganzuela;65 a 69 años;8.843;9;110;774;2.038;263;248;1.913;146;835;172;1.771;34;518;12;3.847;2;37;290;720;92;160;869;56;260;152;885;23;299;2;4.996;7;73;484;1.318;171;88;1.044;90;575;20;886;11;219;10
1 de enero de 2022;02. Arganzuela;70 a 74 años;7.213;10;190;1.072;1.953;197;222;1.255;93;647;231;1.038;27;270;8;3.093;5;61;390;634;85;142;572;32;215;191;574;19;169;4;4.120;5;129;682;1.319;112;80;683;61;432;40;464;8;101;4
1 de enero de 2022;02. Arganzuela;75 a 79 años;5.525;19;290;1.229;1.605;132;180;695;51;430;159;554;12;151;18;2.220;7;91;366;516;60;119;332;20;132;148;311;10;101;7;3.305;12;199;863;1.089;72;61;363;31;298;11;243;2;50;11
1 de enero de 2022;02. Arganzuela;80 a 84 años;3.796;17;343;1.083;1.062;95;79;433;25;259;76;231;11;68;14;1.381;3;99;289;327;46;58;202;10;84;69;142;7;43;2;2.415;14;244;794;735;49;21;231;15;175;7;89;4;25;12
1 de enero de 2022;02. Arganzuela;85 a 89 años;3.419;19;494;1.162;850;74;52;334;13;177;47;138;8;35;16;1.073;3;98;328;230;37;32;129;3;59;44;74;6;24;6;2.346;16;396;834;620;37;20;205;10;118;3;64;2;11;10
1 de enero de 2022;02. Arganzuela;90 a 94 años;1.759;14;337;678;361;20;21;134;8;57;23;85;3;9;9;489;0;77;155;93;10;14;43;1;11;22;52;2;6;3;1.270;14;260;523;268;10;7;91;7;46;1;33;1;3;6
1 de enero de 2022;02. Arganzuela;95 a 99 años;563;3;128;235;95;5;9;44;1;14;8;15;0;3;3;145;0;22;51;22;2;6;16;0;6;8;12;0;0;0;418;3;106;184;73;3;3;28;1;8;0;3;0;3;3
1 de enero de 2022;02. Arganzuela;100 y más años;94;1;22;43;14;2;0;6;1;4;1;0;0;0;0;12;0;1;6;3;1;0;1;0;0;0;0;0;0;0;82;1;21;37;11;1;0;5;1;4;1;0;0;0;0
1 de enero de 2022;03. Retiro;Total;94.698;151;1.317;4.895;12.113;1.894;2.679;15.292;1.569;7.119;2.449;32.582;843;11.686;109;41.841;69;371;1.409;4.399;937;1.579;6.979;580;2.227;1.903;15.457;463;5.421;47;52.857;82;946;3.486;7.714;957;1.100;8.313;989;4.892;546;17.125;380;6.265;62
1 de enero de 2022;03. Retiro;25 a 29 años;7.048;25;44;74;501;157;203;1.259;53;76;38;3.238;56;1.323;1;3.334;17;23;38;272;97;128;708;34;28;17;1.367;21;583;1;3.714;8;21;36;229;60;75;551;19;48;21;1.871;35;740;0
1 de enero de 2022;03. Retiro;30 a 34 años;7.484;7;36;69;537;159;238;935;69;261;123;3.322;62;1.661;5;3.583;5;23;36;285;90;149;549;37;82;81;1.540;31;674;1;3.901;2;13;33;252;69;89;386;32;179;42;1.782;31;987;4
1 de enero de 2022;03. Retiro;35 a 39 años;7.692;1;20;113;646;163;317;874;123;537;194;3.078;119;1.503;4;3.698;0;9;52;345;87;199;506;59;177;148;1.438;66;609;3;3.994;1;11;61;301;76;118;368;64;360;46;1.640;53;894;1
1 de enero de 2022;03. Retiro;40 a 44 años;8.198;6;23;81;632;148;234;1.040;174;652;255;3.553;149;1.251;0;4.003;1;6;36;331;98;153;613;83;224;179;1.649;78;552;0;4.195;5;17;45;301;50;81;427;91;428;76;1.904;71;699;0
1 de enero de 2022;03. Retiro;45 a 49 años;8.641;11;24;98;673;181;256;1.118;250;700;253;3.798;99;1.180;0;4.165;7;10;45;333;112;155;636;101;265;183;1.740;45;533;0;4.476;4;14;53;340;69;101;482;149;435;70;2.058;54;647;0
1 de enero de 2022;03. Retiro;50 a 54 años;8.058;11;41;122;710;206;273;1.136;232;705;230;3.313;95;984;0;3.796;6;21;50;355;112;160;570;76;245;158;1.521;53;469;0;4.262;5;20;72;355;94;113;566;156;460;72;1.792;42;515;0
1 de enero de 2022;03. Retiro;55 a 59 años;8.287;16;51;171;849;200;337;1.458;184;712;181;3.075;74;977;2;3.752;12;17;84;386;91;180;677;51;248;132;1.367;44;462;1;4.535;4;34;87;463;109;157;781;133;464;49;1.708;30;515;1
1 de enero de 2022;03. Retiro;60 a 64 años;8.022;13;47;271;965;161;245;1.750;123;712;179;2.585;50;917;4;3.461;8;19;97;387;64;131;745;39;211;144;1.169;29;416;2;4.561;5;28;174;578;97;114;1.005;84;501;35;1.416;21;501;2
1 de enero de 2022;03. Retiro;65 a 69 años;7.581;11;52;348;1.177;161;129;1.708;131;711;163;2.246;45;686;13;3.100;5;19;125;375;54;70;668;33;192;131;1.057;29;335;7;4.481;6;33;223;802;107;59;1.040;98;519;32;1.189;16;351;6
1 de enero de 2022;03. Retiro;70 a 74 años;7.174;9;99;561;1.471;141;131;1.367;86;732;274;1.733;33;514;23;2.974;1;38;180;381;50;76;518;27;180;242;960;22;285;14;4.200;8;61;381;1.090;91;55;849;59;552;32;773;11;229;9
1 de enero de 2022;03. Retiro;75 a 79 años;6.179;11;131;705;1.441;83;141;1.044;66;584;286;1.320;30;320;17;2.535;3;37;192;362;30;80;329;16;160;250;825;25;217;9;3.644;8;94;513;1.079;53;61;715;50;424;36;495;5;103;8
1 de enero de 2022;03. Retiro;80 a 84 años;4.332;7;188;746;1.060;65;76;698;39;346;143;738;24;184;18;1.653;2;45;173;249;17;48;226;12;113;127;480;16;138;7;2.679;5;143;573;811;48;28;472;27;233;16;258;8;46;11
1 de enero de 2022;03. Retiro;85 a 89 años;3.455;9;255;807;838;39;65;537;27;260;97;373;5;133;10;1.162;0;54;175;219;20;30;155;8;68;83;235;4;110;1;2.293;9;201;632;619;19;35;382;19;192;14;138;1;23;9
1 de enero de 2022;03. Retiro;90 a 94 años;1.870;9;199;526;452;26;27;281;10;96;27;169;2;36;10;488;1;33;101;88;13;17;63;4;29;24;88;0;26;1;1.382;8;166;425;364;13;10;218;6;67;3;81;2;10;9
1 de enero de 2022;03. Retiro;95 a 99 años;579;4;92;173;138;4;4;75;1;29;5;38;0;15;1;124;1;14;25;29;2;2;14;0;4;4;19;0;10;0;455;3;78;148;109;2;2;61;1;25;1;19;0;5;1
1 de enero de 2022;03. Retiro;100 y más años;98;1;15;30;23;0;3;12;1;6;1;3;0;2;1;13;0;3;0;2;0;1;2;0;1;0;2;0;2;0;85;1;12;30;21;0;2;10;1;5;1;1;0;0;1
1 de enero de 2022;04. Salamanca;Total;116.923;158;1.336;4.971;13.680;1.922;2.622;18.207;2.107;7.529;2.228;44.454;1.144;16.428;137;50.350;67;372;1.431;4.848;861;1.381;7.619;644;2.255;1.671;20.737;595;7.827;42;66.573;91;964;3.540;8.832;1.061;1.241;10.588;1.463;5.274;557;23.717;549;8.601;95
1 de enero de 2022;04. Salamanca;25 a 29 años;11.610;32;55;93;734;143;229;1.844;92;183;72;5.820;79;2.234;0;5.156;16;27;50;386;78;133;1.050;38;69;43;2.332;29;905;0;6.454;16;28;43;348;65;96;794;54;114;29;3.488;50;1.329;0
1 de enero de 2022;04. Salamanca;30 a 34 años;11.518;8;42;96;735;172;320;1.171;131;363;151;5.603;111;2.611;4;5.322;3;30;56;365;99;182;670;56;107;100;2.530;54;1.067;3;6.196;5;12;40;370;73;138;501;75;256;51;3.073;57;1.544;1
1 de enero de 2022;04. Salamanca;35 a 39 años;9.981;3;24;121;804;136;310;1.065;131;527;193;4.375;135;2.154;3;4.708;2;13;61;409;82;172;581;64;174;129;2.027;74;920;0;5.273;1;11;60;395;54;138;484;67;353;64;2.348;61;1.234;3
1 de enero de 2022;04. Salamanca;40 a 44 años;9.755;6;16;101;917;158;229;1.163;211;650;196;4.279;146;1.683;0;4.635;3;6;38;426;92;133;655;89;246;126;1.958;78;785;0;5.120;3;10;63;491;66;96;508;122;404;70;2.321;68;898;0
1 de enero de 2022;04. Salamanca;45 a 49 años;9.815;10;30;130;896;167;239;1.244;245;685;215;4.396;131;1.426;1;4.591;8;7;53;424;90;133;680;89;225;140;2.002;62;678;0;5.224;2;23;77;472;77;106;564;156;460;75;2.394;69;748;1
1 de enero de 2022;04. Salamanca;50 a 54 años;9.555;14;29;174;979;196;267;1.318;276;720;187;3.996;133;1.265;1;4.314;9;9;75;423;105;136;628;65;257;133;1.776;66;631;1;5.241;5;20;99;556;91;131;690;211;463;54;2.220;67;634;0
1 de enero de 2022;04. Salamanca;55 a 59 años;10.309;8;36;252;1.075;265;312;1.694;263;801;160;3.996;111;1.331;5;4.578;5;15;115;461;115;143;690;78;268;127;1.824;61;673;3;5.731;3;21;137;614;150;169;1.004;185;533;33;2.172;50;658;2
1 de enero de 2022;04. Salamanca;60 a 64 años;9.485;13;68;321;1.041;169;184;1.843;205;781;167;3.444;81;1.154;14;4.052;6;28;133;383;59;83;715;48;232;126;1.610;39;583;7;5.433;7;40;188;658;110;101;1.128;157;549;41;1.834;42;571;7
1 de enero de 2022;04. Salamanca;65 a 69 años;8.234;14;78;355;1.150;131;117;1.700;165;676;150;2.763;66;848;21;3.439;6;28;116;382;31;55;642;33;179;120;1.355;34;452;6;4.795;8;50;239;768;100;62;1.058;132;497;30;1.408;32;396;15
1 de enero de 2022;04. Salamanca;70 a 74 años;7.615;2;81;506;1.269;126;139;1.522;146;675;233;2.192;62;643;19;3.142;0;27;158;339;38;78;494;34;159;192;1.203;41;372;7;4.473;2;54;348;930;88;61;1.028;112;516;41;989;21;271;12
1 de enero de 2022;04. Salamanca;75 a 79 años;6.563;8;116;624;1.296;97;105;1.285;112;561;213;1.637;37;458;14;2.554;2;39;166;315;27;52;318;23;140;174;975;25;292;6;4.009;6;77;458;981;70;53;967;89;421;39;662;12;166;8
1 de enero de 2022;04. Salamanca;80 a 84 años;4.881;14;182;673;1.058;76;69;952;64;370;137;960;25;277;24;1.705;4;39;151;222;19;28;229;16;83;125;566;15;203;5;3.176;10;143;522;836;57;41;723;48;287;12;394;10;74;19
1 de enero de 2022;04. Salamanca;85 a 89 años;4.260;15;293;782;959;55;56;798;40;311;96;616;12;213;14;1.324;2;65;143;192;18;31;163;11;74;86;366;5;165;3;2.936;13;228;639;767;37;25;635;29;237;10;250;7;48;11
1 de enero de 2022;04. Salamanca;90 a 94 años;2.428;8;200;526;546;23;34;462;15;169;47;280;13;98;7;654;1;29;85;90;7;15;90;0;37;42;173;11;74;0;1.774;7;171;441;456;16;19;372;15;132;5;107;2;24;7
1 de enero de 2022;04. Salamanca;95 a 99 años;779;3;65;178;189;8;11;126;8;54;10;87;2;31;7;153;0;5;25;29;1;6;11;0;5;7;36;1;27;0;626;3;60;153;160;7;5;115;8;49;3;51;1;4;7
1 de enero de 2022;04. Salamanca;100 y más años;135;0;21;39;32;0;1;20;3;3;1;10;0;2;3;23;0;5;6;2;0;1;3;0;0;1;4;0;0;1;112;0;16;33;30;0;0;17;3;3;0;6;0;2;2
1 de enero de 2022;05. Chamartín;Total;113.619;196;1.194;4.462;12.969;1.685;2.399;17.634;2.222;7.375;2.277;43.860;1.093;15.990;263;49.758;90;292;1.272;4.301;739;1.313;7.402;642;2.279;1.758;21.250;594;7.733;93;63.861;106;902;3.190;8.668;946;1.086;10.232;1.580;5.096;519;22.610;499;8.257;170
1 de enero de 2022;05. Chamartín;25 a 29 años;9.397;49;53;98;656;131;190;1.725;76;110;33;4.320;74;1.880;2;4.455;28;33;47;314;71;121;966;35;43;17;1.901;29;849;1;4.942;21;20;51;342;60;69;759;41;67;16;2.419;45;1.031;1
1 de enero de 2022;05. Chamartín;30 a 34 años;10.447;12;43;95;694;141;286;1.166;95;307;132;4.996;91;2.382;7;4.989;9;28;53;317;71;174;639;35;115;84;2.404;46;1.007;7;5.458;3;15;42;377;70;112;527;60;192;48;2.592;45;1.375;0
1 de enero de 2022;05. Chamartín;35 a 39 años;9.959;7;19;111;792;130;270;1.060;128;591;198;4.571;123;1.950;9;4.692;3;5;52;354;77;170;582;48;190;144;2.140;66;855;6;5.267;4;14;59;438;53;100;478;80;401;54;2.431;57;1.095;3
1 de enero de 2022;05. Chamartín;40 a 44 años;10.189;5;18;124;815;137;230;1.179;187;636;221;4.698;152;1.786;1;4.832;3;6;51;366;77;125;644;77;202;167;2.192;89;833;0;5.357;2;12;73;449;60;105;535;110;434;54;2.506;63;953;1
1 de enero de 2022;05. Chamartín;45 a 49 años;10.263;14;30;147;758;153;215;1.130;279;713;209;4.904;136;1.574;1;4.818;7;8;53;338;84;116;599;91;276;136;2.288;69;752;1;5.445;7;22;94;420;69;99;531;188;437;73;2.616;67;822;0
1 de enero de 2022;05. Chamartín;50 a 54 años;9.820;18;36;173;909;163;254;1.279;333;724;193;4.274;133;1.329;2;4.526;8;12;74;395;81;129;612;100;280;141;1.994;70;628;2;5.294;10;24;99;514;82;125;667;233;444;52;2.280;63;701;0
1 de enero de 2022;05. Chamartín;55 a 59 años;9.863;21;42;205;1.010;204;232;1.656;288;713;172;3.985;93;1.233;9;4.377;11;10;80;405;90;114;731;67;237;125;1.849;52;601;5;5.486;10;32;125;605;114;118;925;221;476;47;2.136;41;632;4
1 de enero de 2022;05. Chamartín;60 a 64 años;9.395;12;42;273;1.110;168;176;1.800;224;711;179;3.425;71;1.185;19;4.069;7;15;123;428;56;75;724;59;218;139;1.591;40;588;6;5.326;5;27;150;682;112;101;1.076;165;493;40;1.834;31;597;13
1 de enero de 2022;05. Chamartín;65 a 69 años;8.001;9;74;342;981;100;121;1.675;190;665;166;2.767;64;819;28;3.407;4;23;114;282;36;60;620;47;198;128;1.408;41;436;10;4.594;5;51;228;699;64;61;1.055;143;467;38;1.359;23;383;18
1 de enero de 2022;05. Chamartín;70 a 74 años;7.480;10;87;407;1.282;98;138;1.461;163;667;241;2.163;51;664;48;3.076;5;31;135;298;30;70;472;36;164;207;1.219;30;362;17;4.404;5;56;272;984;68;68;989;127;503;34;944;21;302;31
1 de enero de 2022;05. Chamartín;75 a 79 años;6.708;6;116;512;1.253;101;109;1.315;97;624;245;1.761;45;475;49;2.616;1;24;123;262;31;65;322;24;143;212;1.075;23;300;11;4.092;5;92;389;991;70;44;993;73;481;33;686;22;175;38
1 de enero de 2022;05. Chamartín;80 a 84 años;4.893;10;147;578;1.036;62;77;925;67;418;144;1.020;29;342;38;1.774;2;34;128;211;16;47;209;12;92;128;624;18;238;15;3.119;8;113;450;825;46;30;716;55;326;16;396;11;104;23
1 de enero de 2022;05. Chamartín;85 a 89 años;4.118;10;210;692;965;60;50;733;55;300;99;672;17;233;22;1.332;1;34;129;202;9;23;178;7;79;91;387;13;174;5;2.786;9;176;563;763;51;27;555;48;221;8;285;4;59;17
1 de enero de 2022;05. Chamartín;90 a 94 años;2.235;6;183;499;511;28;37;393;32;134;36;236;10;105;25;606;0;22;86;100;8;18;80;4;27;30;138;6;82;5;1.629;6;161;413;411;20;19;313;28;107;6;98;4;23;20
1 de enero de 2022;05. Chamartín;95 a 99 años;728;5;80;183;169;8;11;111;7;49;8;62;4;29;2;160;0;6;22;24;1;5;18;0;12;8;37;2;24;1;568;5;74;161;145;7;6;93;7;37;0;25;2;5;1
1 de enero de 2022;05. Chamartín;100 y más años;123;2;14;23;28;1;3;26;1;13;1;6;0;4;1;29;1;1;2;5;1;1;6;0;3;1;3;0;4;1;94;1;13;21;23;0;2;20;1;10;0;3;0;0;0
1 de enero de 2022;06. Tetuán;Total;126.857;446;3.409;11.606;28.794;3.953;4.308;19.169;2.500;6.516;2.265;30.734;1.097;11.893;167;56.126;160;1.083;4.296;12.339;1.966;2.439;8.726;870;1.998;1.657;14.264;589;5.686;53;70.731;286;2.326;7.310;16.455;1.987;1.869;10.443;1.630;4.518;608;16.470;508;6.207;114
1 de enero de 2022;06. Tetuán;25 a 29 años;12.705;77;96;348;2.251;338;474;2.355;148;167;57;4.213;108;2.072;1;6.031;52;64;185;1.100;191;275;1.198;61;72;28;1.797;48;959;1;6.674;25;32;163;1.151;147;199;1.157;87;95;29;2.416;60;1.113;0
1 de enero de 2022;06. Tetuán;30 a 34 años;14.542;14;124;411;2.680;378;569;1.873;217;443;213;4.888;159;2.566;7;6.784;10;64;213;1.216;193;346;893;93;133;151;2.217;90;1.161;4;7.758;4;60;198;1.464;185;223;980;124;310;62;2.671;69;1.405;3
1 de enero de 2022;06. Tetuán;35 a 39 años;13.545;12;105;499;3.006;384;549;1.775;278;699;355;3.878;145;1.857;3;6.457;4;60;234;1.377;212;331;892;116;208;240;1.848;70;863;2;7.088;8;45;265;1.629;172;218;883;162;491;115;2.030;75;994;1
1 de enero de 2022;06. Tetuán;40 a 44 años;12.480;13;90;554;3.113;364;449;1.836;356;744;306;3.298;178;1.177;2;6.047;4;35;276;1.464;205;273;955;144;258;216;1.545;103;568;1;6.433;9;55;278;1.649;159;176;881;212;486;90;1.753;75;609;1
1 de enero de 2022;06. Tetuán;45 a 49 años;11.807;27;120;631;2.846;438;473;1.763;351;755;270;3.107;149;877;0;5.603;13;60;296;1.395;225;253;891;115;266;185;1.399;87;418;0;6.204;14;60;335;1.451;213;220;872;236;489;85;1.708;62;459;0
1 de enero de 2022;06. Tetuán;50 a 54 años;11.021;19;120;683;2.859;490;474;1.744;304;687;176;2.651;96;717;1;5.073;10;45;308;1.322;246;254;835;98;234;138;1.202;44;337;0;5.948;9;75;375;1.537;244;220;909;206;453;38;1.449;52;380;1
1 de enero de 2022;06. Tetuán;55 a 59 años;10.891;28;156;797;2.752;502;486;1.880;256;670;180;2.407;59;706;12;4.832;14;61;346;1.250;241;223;851;75;195;132;1.064;29;345;6;6.059;14;95;451;1.502;261;263;1.029;181;475;48;1.343;30;361;6
1 de enero de 2022;06. Tetuán;60 a 64 años;9.500;30;183;927;2.286;355;288;1.846;220;595;131;1.918;70;635;16;4.125;14;60;408;994;137;149;796;68;210;100;850;36;296;7;5.375;16;123;519;1.292;218;139;1.050;152;385;31;1.068;34;339;9
1 de enero de 2022;06. Tetuán;65 a 69 años;7.665;31;191;983;1.845;212;172;1.372;139;513;124;1.578;41;447;17;3.174;6;76;375;701;84;102;552;38;141;93;763;26;214;3;4.491;25;115;608;1.144;128;70;820;101;372;31;815;15;233;14
1 de enero de 2022;06. Tetuán;70 a 74 años;6.405;30;280;1.084;1.554;173;136;936;101;444;137;1.147;34;329;20;2.569;13;88;396;525;72;83;352;27;95;109;610;18;175;6;3.836;17;192;688;1.029;101;53;584;74;349;28;537;16;154;14
1 de enero de 2022;06. Tetuán;75 a 79 años;5.556;38;323;1.248;1.365;125;97;735;57;324;143;837;20;218;26;2.097;9;106;384;404;58;57;254;14;70;123;464;12;134;8;3.459;29;217;864;961;67;40;481;43;254;20;373;8;84;18
