;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
;;;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta
1 de enero de 2019;20. San Blas-Canillejas;65 a 69 años;6.404;40;328;1.690;2.007;235;181;871;100;243;94;471;18;115;11;2.873;15;115;687;772;113;134;446;34;99;83;291;15;68;1;3.531;25;213;1.003;1.235;122;47;425;66;144;11;180;3;47;10
1 de enero de 2019;20. San Blas-Canillejas;70 a 74 años;5.668;67;482;2.024;1.690;176;118;419;44;199;88;272;14;69;6;2.491;10;141;774;728;106;86;225;16;77;81;183;9;51;4;3.177;57;341;1.250;962;70;32;194;28;122;7;89;5;18;2
1 de enero de 2019;20. San Blas-Canillejas;75 a 79 años;4.509;92;787;1.684;1.146;91;75;261;24;86;61;150;11;29;12;1.793;14;241;596;460;54;62;140;7;39;53;90;10;21;6;2.716;78;546;1.088;686;37;13;121;17;47;8;60;1;8;6
1 de enero de 2019;20. San Blas-Canillejas;80 a 84 años;5.071;172;1.312;2.125;906;72;69;186;18;81;29;71;6;15;9;1.804;20;372;697;391;50;56;98;6;26;29;41;5;10;3;3.267;152;940;1.428;515;22;13;88;12;55;0;30;1;5;6
1 de enero de 2019;20. San Blas-Canillejas;85 a 89 años;4.081;157;1.307;1.740;544;48;45;107;5;60;11;40;4;7;6;1.426;16;353;622;234;36;41;54;2;22;11;27;2;6;0;2.655;141;954;1.118;310;12;4;53;3;38;0;13;2;1;6
1 de enero de 2019;20. San Blas-Canillejas;90 a 94 años;1.671;71;612;685;176;17;17;39;3;21;7;9;0;6;8;452;4;127;197;60;12;13;15;1;6;7;5;0;4;1;1.219;67;485;488;116;5;4;24;2;15;0;4;0;2;7
1 de enero de 2019;20. San Blas-Canillejas;95 a 99 años;347;17;130;125;57;3;1;6;0;2;1;5;0;0;0;73;1;25;17;22;1;0;3;0;1;1;2;0;0;0;274;16;105;108;35;2;1;3;0;1;0;3;0;0;0
1 de enero de 2019;20. San Blas-Canillejas;100 y más años;36;5;16;8;1;0;0;5;0;1;0;0;0;0;0;3;1;0;0;1;0;0;1;0;0;0;0;0;0;0;33;4;16;8;0;0;0;4;0;1;0;0;0;0;0
1 de enero de 2019;21. Barajas;Total;35.949;166;1.051;2.623;6.321;1.287;1.593;6.626;940;2.780;1.080;8.921;383;2.156;22;16.869;57;359;1.041;2.820;696;940;3.336;352;932;864;4.230;222;1.010;10;19.080;109;692;1.582;3.501;591;653;3.290;588;1.848;216;4.691;161;1.146;12
1 de enero de 2019;21. Barajas;25 a 29 años;2.150;15;44;32;366;89;100;547;31;58;23;654;22;169;0;1.056;8;28;20;198;49;55;326;9;10;17;267;12;57;0;1.094;7;16;12;168;40;45;221;22;48;6;387;10;112;0
1 de enero de 2019;21. Barajas;30 a 34 años;2.927;2;22;66;548;124;175;513;54;250;74;803;28;266;2;1.375;1;10;35;303;73;102;246;24;66;54;340;15;104;2;1.552;1;12;31;245;51;73;267;30;184;20;463;13;162;0
1 de enero de 2019;21. Barajas;35 a 39 años;3.858;1;19;57;535;151;179;702;133;364;128;1.245;67;277;0;1.910;1;10;34;312;91;106;401;55;108;92;556;39;105;0;1.948;0;9;23;223;60;73;301;78;256;36;689;28;172;0
1 de enero de 2019;21. Barajas;40 a 44 años;4.622;7;16;80;473;167;220;803;170;449;157;1.659;66;355;0;2.190;4;6;38;249;90;120;461;66;142;102;709;37;166;0;2.432;3;10;42;224;77;100;342;104;307;55;950;29;189;0
1 de enero de 2019;21. Barajas;45 a 49 años;4.453;11;13;85;499;167;231;786;168;399;145;1.532;68;349;0;2.159;4;7;43;290;92;123;412;56;140;111;705;34;142;0;2.294;7;6;42;209;75;108;374;112;259;34;827;34;207;0
1 de enero de 2019;21. Barajas;50 a 54 años;3.790;7;25;113;590;182;239;691;116;317;96;1.091;57;266;0;1.839;5;14;67;275;93;127;319;43;129;79;513;37;138;0;1.951;2;11;46;315;89;112;372;73;188;17;578;20;128;0
1 de enero de 2019;21. Barajas;55 a 59 años;3.051;13;22;188;603;144;158;705;91;220;74;637;25;170;1;1.437;7;9;87;249;66;93;331;34;73;61;317;13;97;0;1.614;6;13;101;354;78;65;374;57;147;13;320;12;73;1
1 de enero de 2019;21. Barajas;60 a 64 años;2.398;16;46;257;565;72;71;574;62;167;44;413;10;95;6;1.147;11;16;130;223;36;44;279;24;56;39;225;7;55;2;1.251;5;30;127;342;36;27;295;38;111;5;188;3;40;4
1 de enero de 2019;21. Barajas;65 a 69 años;2.368;12;60;295;640;60;61;508;48;188;73;323;12;86;2;991;6;20;108;196;33;41;192;13;68;66;191;6;51;0;1.377;6;40;187;444;27;20;316;35;120;7;132;6;35;2
1 de enero de 2019;21. Barajas;70 a 74 años;2.457;12;128;360;678;62;69;417;28;178;128;317;11;62;7;1.094;2;40;122;201;32;53;184;9;63;112;215;9;47;5;1.363;10;88;238;477;30;16;233;19;115;16;102;2;15;2
1 de enero de 2019;21. Barajas;75 a 79 años;1.716;13;154;388;437;41;44;210;24;112;88;152;10;40;3;792;1;43;124;166;23;36;99;12;41;87;119;9;31;1;924;12;111;264;271;18;8;111;12;71;1;33;1;9;2
1 de enero de 2019;21. Barajas;80 a 84 años;1.070;21;192;311;223;18;27;96;9;54;40;60;4;15;0;494;1;59;125;93;11;25;51;6;24;36;47;3;13;0;576;20;133;186;130;7;2;45;3;30;4;13;1;2;0
1 de enero de 2019;21. Barajas;85 a 89 años;684;21;184;231;107;6;14;55;4;17;9;30;2;4;0;269;4;63;67;46;6;12;29;1;8;7;23;1;2;0;415;17;121;164;61;0;2;26;3;9;2;7;1;2;0
1 de enero de 2019;21. Barajas;90 a 94 años;292;9;94;115;38;3;4;14;2;6;1;3;1;2;0;90;1;28;30;14;1;2;6;0;3;1;2;0;2;0;202;8;66;85;24;2;2;8;2;3;0;1;1;0;0
1 de enero de 2019;21. Barajas;95 a 99 años;101;5;26;42;18;1;1;4;0;1;0;2;0;0;1;26;1;6;11;5;0;1;0;0;1;0;1;0;0;0;75;4;20;31;13;1;0;4;0;0;0;1;0;0;1
1 de enero de 2019;21. Barajas;100 y más años;12;1;6;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;6;3;1;0;0;1;0;0;0;0;0;0;0
1 de enero de 2020;Ciudad de Madrid;Total;2.579.317;12.628;104.393;283.547;576.498;101.740;100.074;394.783;46.879;146.667;47.862;562.368;20.942;177.892;3.044;1.172.241;4.093;36.003;111.966;262.084;51.913;57.853;189.870;17.483;47.070;36.479;261.250;11.316;83.583;1.278;1.407.076;8.535;68.390;171.581;314.414;49.827;42.221;204.913;29.396;99.597;11.383;301.118;9.626;94.309;1.766
1 de enero de 2020;Ciudad de Madrid;25 a 29 años;219.243;1.698;3.809;7.839;42.349;9.721;7.977;42.074;2.409;3.665;1.287;71.050;1.523;23.812;30;104.783;1.105;2.368;4.373;21.749;5.348;4.356;22.681;1.074;1.231;766;29.069;739;9.900;24;114.460;593;1.441;3.466;20.600;4.373;3.621;19.393;1.335;2.434;521;41.981;784;13.912;6
1 de enero de 2020;Ciudad de Madrid;30 a 34 años;233.115;383;4.230;9.642;48.652;9.675;11.600;29.997;3.560;11.786;4.129;68.494;2.475;28.222;270;112.704;225;2.536;5.233;24.658;5.344;6.812;16.001;1.588;3.446;2.882;30.924;1.201;11.668;186;120.411;158;1.694;4.409;23.994;4.331;4.788;13.996;1.972;8.340;1.247;37.570;1.274;16.554;84
1 de enero de 2020;Ciudad de Madrid;35 a 39 años;249.246;295;2.110;10.516;56.133;9.466;10.326;35.994;5.613;16.195;5.944;67.608;3.862;25.144;40;121.512;138;1.139;5.632;29.053;5.157;6.038;19.128;2.429;5.081;4.213;30.611;2.036;10.831;26;127.734;157;971;4.884;27.080;4.309;4.288;16.866;3.184;11.114;1.731;36.997;1.826;14.313;14
1 de enero de 2020;Ciudad de Madrid;40 a 44 años;269.721;470;2.380;11.236;56.604;10.978;12.175;41.564;7.707;18.900;6.800;74.803;4.014;22.065;25;131.465;222;1.204;5.931;29.474;5.976;6.744;21.999;3.146;6.225;4.695;33.767;2.125;9.937;20;138.256;248;1.176;5.305;27.130;5.002;5.431;19.565;4.561;12.675;2.105;41.036;1.889;12.128;5
1 de enero de 2020;Ciudad de Madrid;45 a 49 años;264.178;578;2.575;12.645;57.299;12.137;13.646;40.765;7.605;18.682;6.589;70.892;2.845;17.898;22;127.899;270;1.268;6.550;29.353;6.551;7.596;20.600;2.813;6.467;4.569;31.978;1.475;8.399;10;136.279;308;1.307;6.095;27.946;5.586;6.050;20.165;4.792;12.215;2.020;38.914;1.370;9.499;12
1 de enero de 2020;Ciudad de Madrid;50 a 54 años;250.182;690;3.036;14.596;56.122;15.088;15.323;42.830;6.201;16.603;4.605;57.486;1.889;15.623;90;118.438;315;1.432;7.244;27.417;7.632;8.291;20.281;2.199;5.570;3.505;25.913;1.030;7.554;55;131.744;375;1.604;7.352;28.705;7.456;7.032;22.549;4.002;11.033;1.100;31.573;859;8.069;35
1 de enero de 2020;Ciudad de Madrid;55 a 59 años;231.446;761;3.402;17.545;55.415;13.235;11.079;44.891;4.609;14.545;3.840;46.855;1.325;13.698;246;106.741;308;1.461;8.184;25.955;5.897;5.979;20.382;1.486;4.779;3.077;21.572;760;6.797;104;124.705;453;1.941;9.361;29.460;7.338;5.100;24.509;3.123;9.766;763;25.283;565;6.901;142
1 de enero de 2020;Ciudad de Madrid;60 a 64 años;193.143;723;4.157;22.076;47.883;6.929;5.323;39.023;3.209;12.712;2.757;35.814;940;11.222;375;86.784;270;1.697;9.307;20.428;2.940;3.295;17.719;997;4.115;2.297;17.334;551;5.669;165;106.359;453;2.460;12.769;27.455;3.989;2.028;21.304;2.212;8.597;460;18.480;389;5.553;210
1 de enero de 2020;Ciudad de Madrid;65 a 69 años;154.095;690;5.853;25.787;39.717;4.519;3.638;26.082;2.265;9.719;2.727;24.904;676;7.170;348;66.488;252;2.128;10.156;14.528;1.909;2.372;11.487;648;3.083;2.290;13.092;436;3.961;146;87.607;438;3.725;15.631;25.189;2.610;1.266;14.595;1.617;6.636;437;11.812;240;3.209;202
1 de enero de 2020;Ciudad de Madrid;70 a 74 años;148.190;849;9.592;34.058;38.792;3.790;3.206;18.779;1.586;8.775;3.544;19.036;501;5.297;385;61.723;216;3.001;12.252;13.373;1.777;2.215;7.831;483;2.546;3.127;11.250;315;3.173;164;86.467;633;6.591;21.806;25.419;2.013;991;10.948;1.103;6.229;417;7.786;186;2.124;221
1 de enero de 2020;Ciudad de Madrid;75 a 79 años;131.202;1.153;13.960;36.641;32.548;2.741;2.591;13.799;968;6.576;2.949;12.943;389;3.581;363;53.012;230;4.317;12.554;11.298;1.446;1.903;5.381;291;2.025;2.674;8.019;292;2.454;128;78.190;923;9.643;24.087;21.250;1.295;688;8.418;677;4.551;275;4.924;97;1.127;235
1 de enero de 2020;Ciudad de Madrid;80 a 84 años;101.523;1.628;17.975;33.681;21.085;1.811;1.565;8.760;565;4.015;1.449;6.340;257;2.071;321;37.954;229;5.299;10.999;7.450;1.051;1.156;3.197;187;1.216;1.314;3.980;181;1.587;108;63.569;1.399;12.676;22.682;13.635;760;409;5.563;378;2.799;135;2.360;76;484;213
1 de enero de 2020;Ciudad de Madrid;85 a 89 años;83.691;1.692;18.625;29.314;15.436;1.169;1.091;6.399;365;2.886;847;4.093;160;1.319;295;28.977;205;5.318;9.207;5.128;655;751;2.215;91;878;742;2.551;113;1.040;83;54.714;1.487;13.307;20.107;10.308;514;340;4.184;274;2.008;105;1.542;47;279;212
1 de enero de 2020;Ciudad de Madrid;90 a 94 años;38.675;781;9.703;13.757;6.519;390;415;2.925;168;1.231;323;1.619;70;605;169;11.160;76;2.327;3.522;1.789;201;282;785;39;328;269;970;53;474;45;27.515;705;7.376;10.235;4.730;189;133;2.140;129;903;54;649;17;131;124
1 de enero de 2020;Ciudad de Madrid;95 a 99 años;10.169;193;2.576;3.708;1.704;79;97;779;43;332;64;376;16;155;47;2.329;24;445;757;385;27;51;160;12;70;56;194;9;130;9;7.840;169;2.131;2.951;1.319;52;46;619;31;262;8;182;7;25;38
1 de enero de 2020;Ciudad de Madrid;100 y más años;1.498;44;410;506;240;12;22;122;6;45;8;55;0;10;18;272;8;63;65;46;2;12;23;0;10;3;26;0;9;5;1.226;36;347;441;194;10;10;99;6;35;5;29;0;1;13
1 de enero de 2020;01. Centro;Total;120.241;321;2.971;8.630;19.006;2.982;3.753;18.175;2.410;6.945;1.989;36.765;1.752;14.457;85;61.087;119;1.202;3.769;10.022;1.682;2.308;9.916;1.210;2.910;1.466;18.299;1.011;7.136;37;59.154;202;1.769;4.861;8.984;1.300;1.445;8.259;1.200;4.035;523;18.466;741;7.321;48
1 de enero de 2020;01. Centro;25 a 29 años;13.963;55;120;285;1.636;314;430;2.257;183;339;114;5.861;193;2.176;0;6.859;36;81;197;1.041;174;241;1.242;78;126;61;2.511;109;962;0;7.104;19;39;88;595;140;189;1.015;105;213;53;3.350;84;1.214;0
1 de enero de 2020;01. Centro;30 a 34 años;15.909;11;148;353;1.949;335;593;1.920;248;738;258;6.139;258;2.950;9;8.595;4;100;240;1.232;242;392;1.190;143;314;177;3.045;147;1.362;7;7.314;7;48;113;717;93;201;730;105;424;81;3.094;111;1.588;2
1 de enero de 2020;01. Centro;35 a 39 años;14.982;13;121;400;2.083;294;532;2.026;336;913;310;5.250;316;2.387;1;8.356;8;89;266;1.353;194;360;1.238;202;398;227;2.694;173;1.153;1;6.626;5;32;134;730;100;172;788;134;515;83;2.556;143;1.234;0
1 de enero de 2020;01. Centro;40 a 44 años;13.807;7;130;443;1.899;343;500;1.976;397;894;282;4.795;338;1.803;0;7.727;4;87;287;1.191;223;318;1.207;214;447;208;2.446;203;892;0;6.080;3;43;156;708;120;182;769;183;447;74;2.349;135;911;0
1 de enero de 2020;01. Centro;45 a 49 años;11.872;11;117;452;1.811;336;408;1.805;388;906;248;3.852;222;1.316;0;6.639;7;71;288;1.091;211;248;1.064;209;442;177;2.024;124;683;0;5.233;4;46;164;720;125;160;741;179;464;71;1.828;98;633;0
1 de enero de 2020;01. Centro;50 a 54 años;10.435;12;124;512;1.672;409;384;1.807;289;721;177;3.090;153;1.084;1;5.689;8;84;308;944;222;233;1.034;149;315;126;1.609;95;561;1;4.746;4;40;204;728;187;151;773;140;406;51;1.481;58;523;0
1 de enero de 2020;01. Centro;55 a 59 años;9.427;18;153;534;1.625;364;385;1.861;193;631;161;2.515;90;889;8;4.849;10;76;277;883;164;211;947;79;277;120;1.269;46;488;2;4.578;8;77;257;742;200;174;914;114;354;41;1.246;44;401;6
1 de enero de 2020;01. Centro;60 a 64 años;7.840;20;143;703;1.506;200;189;1.553;132;565;114;1.962;60;683;10;3.764;9;74;333;677;94;114;787;56;215;93;938;37;334;3;4.076;11;69;370;829;106;75;766;76;350;21;1.024;23;349;7
1 de enero de 2020;01. Centro;65 a 69 años;5.851;20;181;778;1.182;128;92;1.019;88;388;93;1.365;36;466;15;2.653;4;56;319;473;50;53;473;31;137;80;683;24;260;10;3.198;16;125;459;709;78;39;546;57;251;13;682;12;206;5
1 de enero de 2020;01. Centro;70 a 74 años;4.918;21;242;869;1.146;106;86;695;77;311;99;896;32;328;10;2.148;6;100;337;413;39;44;306;24;100;85;485;18;187;4;2.770;15;142;532;733;67;42;389;53;211;14;411;14;141;6
1 de enero de 2020;01. Centro;75 a 79 años;3.988;36;357;883;983;69;64;514;39;217;64;543;22;193;4;1.639;11;126;319;319;34;48;209;12;64;55;306;15;120;1;2.349;25;231;564;664;35;16;305;27;153;9;237;7;73;3
1 de enero de 2020;01. Centro;80 a 84 años;2.833;33;378;885;613;38;32;312;22;126;41;242;11;91;9;955;3;97;256;190;17;17;97;7;28;34;138;8;60;3;1.878;30;281;629;423;21;15;215;15;98;7;104;3;31;6
1 de enero de 2020;01. Centro;85 a 89 años;2.563;35;396;882;558;26;35;254;12;108;16;171;12;51;7;776;6;96;220;147;8;19;86;3;29;13;97;9;41;2;1.787;29;300;662;411;18;16;168;9;79;3;74;3;10;5
1 de enero de 2020;01. Centro;90 a 94 años;1.386;25;267;490;253;15;15;129;6;70;11;62;7;31;5;348;3;52;101;52;9;9;27;3;14;9;39;3;25;2;1.038;22;215;389;201;6;6;102;3;56;2;23;4;6;3
1 de enero de 2020;01. Centro;95 a 99 años;393;2;77;135;79;5;7;39;0;16;0;18;2;9;4;82;0;12;21;14;1;1;9;0;4;0;12;0;8;0;311;2;65;114;65;4;6;30;0;12;0;6;2;1;4
1 de enero de 2020;01. Centro;100 y más años;74;2;17;26;11;0;1;8;0;2;1;4;0;0;2;8;0;1;0;2;0;0;0;0;0;1;3;0;0;1;66;2;16;26;9;0;1;8;0;2;0;1;0;0;1
1 de enero de 2020;02. Arganzuela;Total;124.720;183;2.768;9.674;20.350;3.746;4.919;19.281;2.235;9.431;3.299;34.906;1.190;12.593;145;56.956;71;846;3.419;8.805;1.947;2.984;9.829;969;3.077;2.548;16.012;662;5.725;62;67.764;112;1.922;6.255;11.545;1.799;1.935;9.452;1.266;6.354;751;18.894;528;6.868;83
1 de enero de 2020;02. Arganzuela;25 a 29 años;10.165;29;71;164;1.023;289;372;1.785;108;205;69;4.271;82;1.694;3;4.855;20;50;86;574;169;216;996;55;70;40;1.814;37;725;3;5.310;9;21;78;449;120;156;789;53;135;29;2.457;45;969;0
1 de enero de 2020;02. Arganzuela;30 a 34 años;11.930;12;68;209;1.263;379;615;1.357;202;774;281;4.258;166;2.337;9;5.790;10;41;125;718;225;385;799;99;212;209;1.949;81;930;7;6.140;2;27;84;545;154;230;558;103;562;72;2.309;85;1.407;2
1 de enero de 2020;02. Arganzuela;35 a 39 años;13.261;3;38;217;1.537;355;565;1.610;263;1.108;459;4.718;243;2.142;3;6.586;0;18;129;874;216;374;952;147;366;346;2.109;144;909;2;6.675;3;20;88;663;139;191;658;116;742;113;2.609;99;1.233;1
1 de enero de 2020;02. Arganzuela;40 a 44 años;12.964;6;38;273;1.468;315;496;1.807;362;1.060;469;4.776;233;1.659;2;6.403;3;22;157;813;208;307;1.000;175;357;325;2.131;131;772;2;6.561;3;16;116;655;107;189;807;187;703;144;2.645;102;887;0
1 de enero de 2020;02. Arganzuela;45 a 49 años;11.961;7;42;296;1.583;342;536;1.677;355;1.011;448;4.343;160;1.161;0;5.802;2;22;145;824;198;321;922;155;351;293;1.967;81;521;0;6.159;5;20;151;759;144;215;755;200;660;155;2.376;79;640;0
1 de enero de 2020;02. Arganzuela;50 a 54 años;11.952;11;50;339;1.653;478;702;2.119;283;1.074;353;3.724;83;1.076;7;5.704;7;28;168;805;253;399;1.065;116;391;272;1.659;38;499;4;6.248;4;22;171;848;225;303;1.054;167;683;81;2.065;45;577;3
1 de enero de 2020;02. Arganzuela;55 a 59 años;11.578;6;79;490;1.914;528;557;2.255;208;997;311;3.204;75;944;10;5.296;2;35;230;904;210;278;1.054;60;328;262;1.432;48;447;6;6.282;4;44;260;1.010;318;279;1.201;148;669;49;1.772;27;497;4
1 de enero de 2020;02. Arganzuela;60 a 64 años;10.498;9;91;683;2.103;349;310;2.365;166;1.016;196;2.380;56;754;20;4.631;4;33;282;819;147;193;1.045;61;281;170;1.147;37;404;8;5.867;5;58;401;1.284;202;117;1.320;105;735;26;1.233;19;350;12
1 de enero de 2020;02. Arganzuela;65 a 69 años;8.302;12;141;920;2.042;225;261;1.692;122;750;206;1.480;38;403;10;3.672;7;51;369;662;84;170;819;39;256;172;775;25;238;5;4.630;5;90;551;1.380;141;91;873;83;494;34;705;13;165;5
1 de enero de 2020;02. Arganzuela;70 a 74 años;6.925;13;254;1.257;1.976;175;195;1.052;75;604;221;866;20;205;12;2.915;5;80;423;654;80;123;477;29;204;193;493;15;134;5;4.010;8;174;834;1.322;95;72;575;46;400;28;373;5;71;7
1 de enero de 2020;02. Arganzuela;75 a 79 años;5.321;20;366;1.285;1.505;124;159;665;50;391;137;460;16;127;16;2.137;6;114;386;495;61;117;324;20;119;129;268;12;79;7;3.184;14;252;899;1.010;63;42;341;30;272;8;192;4;48;9
1 de enero de 2020;02. Arganzuela;80 a 84 años;3.936;21;442;1.269;1.031;102;80;417;16;218;64;195;10;50;21;1.395;3;119;345;318;46;51;196;7;75;58;126;8;37;6;2.541;18;323;924;713;56;29;221;9;143;6;69;2;13;15
1 de enero de 2020;02. Arganzuela;85 a 89 años;3.446;17;547;1.264;791;63;46;306;15;141;50;150;6;30;20;1.116;2;120;368;222;37;31;126;3;44;48;85;4;22;4;2.330;15;427;896;569;26;15;180;12;97;2;65;2;8;16
1 de enero de 2020;02. Arganzuela;90 a 94 años;1.835;13;385;724;365;17;22;131;8;60;26;66;2;7;9;502;0;87;154;99;10;17;39;2;15;24;47;1;5;2;1.333;13;298;570;266;7;5;92;6;45;2;19;1;2;7
1 de enero de 2020;02. Arganzuela;95 a 99 años;567;2;137;245;91;4;2;37;1;20;8;14;0;4;2;140;0;22;50;23;3;2;13;1;7;7;9;0;3;0;427;2;115;195;68;1;0;24;0;13;1;5;0;1;2
1 de enero de 2020;02. Arganzuela;100 y más años;79;2;19;39;5;1;1;6;1;2;1;1;0;0;1;12;0;4;2;1;0;0;2;0;1;0;1;0;0;1;67;2;15;37;4;1;1;4;1;1;1;0;0;0;0
1 de enero de 2020;03. Retiro;Total;96.645;160;1.572;5.612;12.941;1.961;2.661;15.808;1.614;7.502;2.578;32.493;848;10.767;128;42.563;72;447;1.638;4.670;948;1.584;7.266;608;2.332;2.009;15.477;474;4.986;52;54.082;88;1.125;3.974;8.271;1.013;1.077;8.542;1.006;5.170;569;17.016;374;5.781;76
1 de enero de 2020;03. Retiro;25 a 29 años;7.175;21;46;71;525;171;181;1.272;66;112;40;3.438;53;1.178;1;3.342;17;27;39;281;96;113;743;38;36;24;1.428;18;481;1;3.833;4;19;32;244;75;68;529;28;76;16;2.010;35;697;0
1 de enero de 2020;03. Retiro;30 a 34 años;7.690;5;32;96;631;168;310;923;74;416;172;3.330;81;1.442;10;3.589;3;18;47;315;93;186;549;41;118;121;1.506;34;553;5;4.101;2;14;49;316;75;124;374;33;298;51;1.824;47;889;5
1 de enero de 2020;03. Retiro;35 a 39 años;8.363;0;22;108;716;179;278;1.019;154;666;264;3.430;145;1.381;1;4.107;0;10;48;387;105;189;610;75;245;192;1.586;77;583;0;4.256;0;12;60;329;74;89;409;79;421;72;1.844;68;798;1
1 de enero de 2020;03. Retiro;40 a 44 años;8.862;8;28;91;689;158;253;1.155;216;758;255;3.864;133;1.254;0;4.256;2;6;36;363;97;164;680;97;255;182;1.786;72;516;0;4.606;6;22;55;326;61;89;475;119;503;73;2.078;61;738;0
1 de enero de 2020;03. Retiro;45 a 49 años;8.560;13;31;115;735;195;262;1.138;247;716;263;3.700;101;1.044;0;4.128;10;19;52;365;114;152;620;90;259;189;1.723;49;486;0;4.432;3;12;63;370;81;110;518;157;457;74;1.977;52;558;0
1 de enero de 2020;03. Retiro;50 a 54 años;8.247;11;49;159;795;223;292;1.297;228;700;212;3.232;82;967;0;3.824;7;23;76;384;110;178;657;81;239;146;1.435;49;439;0;4.423;4;26;83;411;113;114;640;147;461;66;1.797;33;528;0
1 de enero de 2020;03. Retiro;55 a 59 años;8.354;19;50;209;937;202;314;1.657;170;697;185;2.940;72;900;2;3.739;11;18;86;408;83;164;708;55;235;144;1.326;47;453;1;4.615;8;32;123;529;119;150;949;115;462;41;1.614;25;447;1
1 de enero de 2020;03. Retiro;60 a 64 años;8.167;14;52;335;1.087;150;197;1.858;122;764;163;2.495;46;874;10;3.459;8;23;136;391;60;104;797;31;212;132;1.145;30;386;4;4.708;6;29;199;696;90;93;1.061;91;552;31;1.350;16;488;6
1 de enero de 2020;03. Retiro;65 a 69 años;7.576;14;70;429;1.327;172;125;1.640;131;741;207;2.019;51;632;18;3.179;5;25;152;407;59;67;643;40;200;172;1.030;33;337;9;4.397;9;45;277;920;113;58;997;91;541;35;989;18;295;9
1 de enero de 2020;03. Retiro;70 a 74 años;7.215;12;115;695;1.602;126;148;1.289;75;714;290;1.666;33;426;24;2.993;2;40;216;396;46;89;470;25;180;252;987;26;250;14;4.222;10;75;479;1.206;80;59;819;50;534;38;679;7;176;10
1 de enero de 2020;03. Retiro;75 a 79 años;6.104;6;177;800;1.442;90;108;1.025;63;527;288;1.226;28;307;17;2.524;2;50;216;373;30;65;331;13;154;253;790;22;217;8;3.580;4;127;584;1.069;60;43;694;50;373;35;436;6;90;9
1 de enero de 2020;03. Retiro;80 a 84 años;4.278;12;230;883;1.039;54;90;639;40;334;128;601;14;192;22;1.591;2;61;194;269;17;53;208;14;95;112;397;12;150;7;2.687;10;169;689;770;37;37;431;26;239;16;204;2;42;15
1 de enero de 2020;03. Retiro;85 a 89 años;3.570;10;334;884;841;45;66;541;17;241;79;381;7;111;13;1.201;1;67;206;216;23;38;163;5;76;64;245;4;90;3;2.369;9;267;678;625;22;28;378;12;165;15;136;3;21;10
1 de enero de 2020;03. Retiro;90 a 94 años;1.865;9;239;539;437;23;29;277;8;83;25;142;2;44;8;517;1;48;112;88;13;18;74;3;21;22;82;1;34;0;1.348;8;191;427;349;10;11;203;5;62;3;60;1;10;8
1 de enero de 2020;03. Retiro;95 a 99 años;529;5;84;169;118;5;4;70;2;26;6;27;0;12;1;94;1;10;21;22;2;1;11;0;5;3;10;0;8;0;435;4;74;148;96;3;3;59;2;21;3;17;0;4;1
1 de enero de 2020;03. Retiro;100 y más años;90;1;13;29;20;0;4;8;1;7;1;2;0;3;1;20;0;2;1;5;0;3;2;0;2;1;1;0;3;0;70;1;11;28;15;0;1;6;1;5;0;1;0;0;1
1 de enero de 2020;04. Salamanca;Total;119.259;163;1.592;5.701;14.722;1.978;2.577;19.008;2.178;7.940;2.356;44.628;1.147;15.108;161;51.078;68;435;1.651;5.139;885;1.350;7.858;675;2.399;1.806;20.892;626;7.248;46;68.181;95;1.157;4.050;9.583;1.093;1.227;11.150;1.503;5.541;550;23.736;521;7.860;115
