C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2015;17. Villaverde;Total;104.153;1.178;10.584;20.494;31.991;6.146;4.798;13.959;1.351;4.026;1.185;6.770;466;1.030;175;48.994;300;4.083;9.116;16.025;3.419;2.904;6.872;500;1.211;899;2.884;235;466;80;55.159;878;6.501;11.378;15.966;2.727;1.894;7.087;851;2.815;286;3.886;231;564;95
1 de enero de 2015;17. Villaverde;25 a 29 años;8.160;48;563;901;2.961;560;515;1.295;66;317;68;680;33;130;23;3.937;30;310;506;1.438;309;275;610;28;71;46;241;8;50;15;4.223;18;253;395;1.523;251;240;685;38;246;22;439;25;80;8
1 de enero de 2015;17. Villaverde;30 a 34 años;9.441;32;312;867;3.707;560;371;1.685;177;508;134;809;105;172;2;4.622;18;164;483;1.922;314;196;816;61;123;91;310;55;68;1;4.819;14;148;384;1.785;246;175;869;116;385;43;499;50;104;1
1 de enero de 2015;17. Villaverde;35 a 39 años;11.936;49;376;991;4.050;727;640;2.197;343;742;238;1.283;135;165;0;5.975;21;217;566;2.210;397;353;1.102;121;192;174;492;58;72;0;5.961;28;159;425;1.840;330;287;1.095;222;550;64;791;77;93;0
1 de enero de 2015;17. Villaverde;40 a 44 años;12.816;41;320;1.088;4.265;893;820;2.325;307;757;282;1.462;86;166;4;6.383;21;158;600;2.260;490;465;1.087;116;241;192;625;50;77;1;6.433;20;162;488;2.005;403;355;1.238;191;516;90;837;36;89;3
1 de enero de 2015;17. Villaverde;45 a 49 años;12.144;66;356;1.176;4.102;1.203;1.022;2.108;163;561;163;1.033;35;149;7;5.990;35;172;629;2.079;607;570;1.000;64;167;133;443;18;71;2;6.154;31;184;547;2.023;596;452;1.108;99;394;30;590;17;78;5
1 de enero de 2015;17. Villaverde;50 a 54 años;10.622;67;346;1.402;3.819;1.019;645;1.810;113;408;102;748;20;105;18;5.280;30;172;692;1.925;538;393;848;44;135;85;351;11;47;9;5.342;37;174;710;1.894;481;252;962;69;273;17;397;9;58;9
1 de enero de 2015;17. Villaverde;55 a 59 años;7.664;59;370;1.669;2.832;391;233;1.228;86;285;52;346;25;67;21;3.735;18;150;753;1.366;203;174;664;25;102;42;174;16;38;10;3.929;41;220;916;1.466;188;59;564;61;183;10;172;9;29;11
1 de enero de 2015;17. Villaverde;60 a 64 años;5.580;75;518;1.864;1.792;211;121;547;44;138;34;187;14;22;13;2.558;24;196;781;795;115;92;315;17;64;33;100;9;11;6;3.022;51;322;1.083;997;96;29;232;27;74;1;87;5;11;7
1 de enero de 2015;17. Villaverde;65 a 69 años;5.722;73;868;2.369;1.506;194;118;274;23;112;37;107;4;20;17;2.467;18;303;943;645;134;100;154;13;38;33;63;4;12;7;3.255;55;565;1.426;861;60;18;120;10;74;4;44;0;8;10
1 de enero de 2015;17. Villaverde;70 a 74 años;5.811;100;1.292;2.520;1.190;158;125;207;11;78;36;53;4;10;27;2.463;13;438;997;542;119;113;112;5;29;34;41;3;5;12;3.348;87;854;1.523;648;39;12;95;6;49;2;12;1;5;15
1 de enero de 2015;17. Villaverde;75 a 79 años;5.573;160;1.735;2.289;893;130;95;147;7;45;16;29;3;8;16;2.313;22;630;874;422;112;88;89;2;19;16;25;2;5;7;3.260;138;1.105;1.415;471;18;7;58;5;26;0;4;1;3;9
1 de enero de 2015;17. Villaverde;80 a 84 años;5.145;216;1.914;2.076;593;70;69;94;5;47;15;23;0;8;15;2.085;27;684;830;300;59;65;56;2;21;14;15;0;5;7;3.060;189;1.230;1.246;293;11;4;38;3;26;1;8;0;3;8
1 de enero de 2015;17. Villaverde;85 a 89 años;2.534;128;1.122;947;206;24;21;33;4;17;5;9;2;7;9;901;16;370;355;86;19;17;17;1;5;3;4;1;4;3;1.633;112;752;592;120;5;4;16;3;12;2;5;1;3;6
1 de enero de 2015;17. Villaverde;90 a 94 años;837;52;410;278;66;4;3;7;2;8;3;0;0;1;3;245;7;99;93;30;2;3;2;1;4;3;0;0;1;0;592;45;311;185;36;2;0;5;1;4;0;0;0;0;3
1 de enero de 2015;17. Villaverde;95 a 99 años;153;9;72;56;9;2;0;1;0;3;0;1;0;0;0;38;0;18;14;5;1;0;0;0;0;0;0;0;0;0;115;9;54;42;4;1;0;1;0;3;0;1;0;0;0
1 de enero de 2015;17. Villaverde;100 y más años;15;3;10;1;0;0;0;1;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;13;3;8;1;0;0;0;1;0;0;0;0;0;0;0
1 de enero de 2015;18. Villa de Vallecas;Total;72.574;804;4.965;9.572;19.080;4.438;3.961;11.168;1.552;4.570;1.534;8.568;777;1.556;29;34.481;248;1.959;4.341;9.574;2.358;2.405;5.634;617;1.420;1.139;3.703;399;669;15;38.093;556;3.006;5.231;9.506;2.080;1.556;5.534;935;3.150;395;4.865;378;887;14
1 de enero de 2015;18. Villa de Vallecas;25 a 29 años;6.296;30;352;604;1.725;509;376;1.050;105;449;85;737;83;182;9;3.001;17;207;326;874;269;192;526;40;96;53;288;40;67;6;3.295;13;145;278;851;240;184;524;65;353;32;449;43;115;3
1 de enero de 2015;18. Villa de Vallecas;30 a 34 años;9.550;38;183;594;2.382;615;520;1.532;277;887;322;1.614;240;346;0;4.481;20;92;313;1.303;312;276;790;97;227;212;607;107;125;0;5.069;18;91;281;1.079;303;244;742;180;660;110;1.007;133;221;0
1 de enero de 2015;18. Villa de Vallecas;35 a 39 años;12.419;65;218;579;2.503;791;875;2.109;437;1.177;444;2.565;232;424;0;6.260;29;117;340;1.443;461;514;1.129;174;353;298;1.098;124;180;0;6.159;36;101;239;1.060;330;361;980;263;824;146;1.467;108;244;0
1 de enero de 2015;18. Villa de Vallecas;40 a 44 años;9.472;52;155;591;2.445;696;751;1.596;280;710;250;1.624;101;221;0;4.866;21;86;330;1.343;397;462;784;127;250;193;717;52;104;0;4.606;31;69;261;1.102;299;289;812;153;460;57;907;49;117;0
1 de enero de 2015;18. Villa de Vallecas;45 a 49 años;7.197;49;190;616;2.159;675;572;1.353;163;357;110;758;48;145;2;3.518;23;99;311;1.082;357;327;617;79;107;88;322;29;77;0;3.679;26;91;305;1.077;318;245;736;84;250;22;436;19;68;2
1 de enero de 2015;18. Villa de Vallecas;50 a 54 años;6.560;67;181;752;2.111;553;380;1.346;123;333;67;509;29;107;2;3.061;23;87;345;1.002;248;242;607;40;112;57;228;15;53;2;3.499;44;94;407;1.109;305;138;739;83;221;10;281;14;54;0
1 de enero de 2015;18. Villa de Vallecas;55 a 59 años;5.181;47;193;888;1.842;256;172;970;68;248;69;346;16;61;5;2.478;19;88;392;831;122;124;503;22;98;61;181;13;22;2;2.703;28;105;496;1.011;134;48;467;46;150;8;165;3;39;3
1 de enero de 2015;18. Villa de Vallecas;60 a 64 años;4.015;52;277;988;1.382;143;115;575;43;141;51;206;9;30;3;1.861;25;116;427;568;67;90;304;11;62;48;124;6;12;1;2.154;27;161;561;814;76;25;271;32;79;3;82;3;18;2
1 de enero de 2015;18. Villa de Vallecas;65 a 69 años;3.619;57;431;1.104;1.122;93;103;337;26;130;76;109;5;22;4;1.717;19;152;467;491;54;94;204;14;56;70;72;4;18;2;1.902;38;279;637;631;39;9;133;12;74;6;37;1;4;2
1 de enero de 2015;18. Villa de Vallecas;70 a 74 años;2.621;54;565;929;648;53;40;147;14;64;39;49;7;10;2;1.159;10;203;374;295;35;36;84;5;32;39;34;6;5;1;1.462;44;362;555;353;18;4;63;9;32;0;15;1;5;1
1 de enero de 2015;18. Villa de Vallecas;75 a 79 años;2.194;96;730;745;382;33;31;83;8;34;15;26;6;4;1;902;19;255;298;180;22;25;47;4;14;14;17;3;3;1;1.292;77;475;447;202;11;6;36;4;20;1;9;3;1;0
1 de enero de 2015;18. Villa de Vallecas;80 a 84 años;1.888;105;788;629;233;15;18;48;7;28;3;10;1;2;1;714;12;271;239;107;11;16;29;4;12;3;8;0;2;0;1.174;93;517;390;126;4;2;19;3;16;0;2;1;0;1
1 de enero de 2015;18. Villa de Vallecas;85 a 89 años;1.023;52;445;384;98;4;5;13;1;6;3;11;0;1;0;320;6;126;130;37;2;4;6;0;1;3;5;0;0;0;703;46;319;254;61;2;1;7;1;5;0;6;0;1;0
1 de enero de 2015;18. Villa de Vallecas;90 a 94 años;447;25;214;143;43;2;3;9;0;4;0;3;0;1;0;127;4;52;42;18;1;3;4;0;0;0;2;0;1;0;320;21;162;101;25;1;0;5;0;4;0;1;0;0;0
1 de enero de 2015;18. Villa de Vallecas;95 a 99 años;81;10;39;24;5;0;0;0;0;2;0;1;0;0;0;15;0;8;7;0;0;0;0;0;0;0;0;0;0;0;66;10;31;17;5;0;0;0;0;2;0;1;0;0;0
1 de enero de 2015;18. Villa de Vallecas;100 y más años;11;5;4;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;4;2;0;0;0;0;0;0;0;0;0;0;0
1 de enero de 2015;19. Vicálvaro;Total;49.155;492;3.873;7.576;12.902;2.994;2.827;6.764;827;2.911;978;5.775;321;907;8;23.421;147;1.527;3.501;6.617;1.611;1.615;3.359;329;910;735;2.487;170;410;3;25.734;345;2.346;4.075;6.285;1.383;1.212;3.405;498;2.001;243;3.288;151;497;5
1 de enero de 2015;19. Vicálvaro;25 a 29 años;3.207;12;197;222;1.106;219;188;518;25;184;39;412;18;67;0;1.555;8;126;116;558;117;97;250;9;55;26;162;8;23;0;1.652;4;71;106;548;102;91;268;16;129;13;250;10;44;0
1 de enero de 2015;19. Vicálvaro;30 a 34 años;4.038;12;82;319;1.397;246;175;619;76;314;81;550;64;103;0;1.927;4;41;193;708;141;98;295;33;81;59;201;33;40;0;2.111;8;41;126;689;105;77;324;43;233;22;349;31;63;0
1 de enero de 2015;19. Vicálvaro;35 a 39 años;6.158;24;89;279;1.609;403;449;1.018;200;554;190;1.075;83;185;0;2.984;12;41;164;932;209;228;487;82;152;127;428;41;81;0;3.174;12;48;115;677;194;221;531;118;402;63;647;42;104;0
1 de enero de 2015;19. Vicálvaro;40 a 44 años;7.782;24;103;322;1.804;537;666;1.255;231;662;312;1.594;80;192;0;3.879;7;58;182;1.011;296;379;628;102;216;212;668;39;81;0;3.903;17;45;140;793;241;287;627;129;446;100;926;41;111;0
1 de enero de 2015;19. Vicálvaro;45 a 49 años;6.778;36;94;429;1.725;681;703;1.175;136;510;162;932;33;162;0;3.310;17;42;235;885;377;375;551;51;142;136;401;22;76;0;3.468;19;52;194;840;304;328;624;85;368;26;531;11;86;0
1 de enero de 2015;19. Vicálvaro;50 a 54 años;5.443;36;97;575;1.646;447;361;1.020;90;306;105;642;14;104;0;2.741;18;43;294;832;214;216;511;31;106;91;325;8;52;0;2.702;18;54;281;814;233;145;509;59;200;14;317;6;52;0
1 de enero de 2015;19. Vicálvaro;55 a 59 años;3.468;24;130;589;1.164;175;114;625;30;180;38;340;12;46;1;1.685;5;59;255;556;87;81;331;7;64;36;174;7;22;1;1.783;19;71;334;608;88;33;294;23;116;2;166;5;24;0
1 de enero de 2015;19. Vicálvaro;60 a 64 años;2.330;28;188;742;691;106;57;250;18;77;20;128;5;19;1;1.099;14;80;329;310;53;43;139;5;29;18;59;5;14;1;1.231;14;108;413;381;53;14;111;13;48;2;69;0;5;0
1 de enero de 2015;19. Vicálvaro;65 a 69 años;2.354;34;319;957;661;73;44;117;12;56;15;49;3;13;1;993;6;96;383;282;42;35;62;4;30;14;28;0;11;0;1.361;28;223;574;379;31;9;55;8;26;1;21;3;2;1
1 de enero de 2015;19. Vicálvaro;70 a 74 años;2.627;48;567;1.198;533;55;40;96;6;36;9;25;3;10;1;1.136;14;191;492;255;30;38;59;2;19;9;20;2;5;0;1.491;34;376;706;278;25;2;37;4;17;0;5;1;5;1
1 de enero de 2015;19. Vicálvaro;75 a 79 años;2.174;66;756;909;306;35;17;41;2;17;3;14;3;3;2;980;18;288;419;151;32;14;27;2;9;3;11;3;2;1;1.194;48;468;490;155;3;3;14;0;8;0;3;0;1;1
1 de enero de 2015;19. Vicálvaro;80 a 84 años;1.643;73;676;631;185;13;9;24;1;13;4;9;2;2;1;727;13;263;298;98;10;9;16;1;6;4;6;1;2;0;916;60;413;333;87;3;0;8;0;7;0;3;1;0;1
1 de enero de 2015;19. Vicálvaro;85 a 89 años;814;50;412;279;53;4;4;4;0;2;0;4;1;1;0;309;6;157;103;29;3;2;3;0;1;0;3;1;1;0;505;44;255;176;24;1;2;1;0;1;0;1;0;0;0
1 de enero de 2015;19. Vicálvaro;90 a 94 años;272;21;131;98;18;0;0;2;0;0;0;1;0;0;1;80;5;35;30;9;0;0;0;0;0;0;1;0;0;0;192;16;96;68;9;0;0;2;0;0;0;0;0;0;1
1 de enero de 2015;19. Vicálvaro;95 a 99 años;57;3;28;22;4;0;0;0;0;0;0;0;0;0;0;15;0;7;7;1;0;0;0;0;0;0;0;0;0;0;42;3;21;15;3;0;0;0;0;0;0;0;0;0;0
1 de enero de 2015;19. Vicálvaro;100 y más años;10;1;4;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9;1;4;4;0;0;0;0;0;0;0;0;0;0;0
1 de enero de 2015;20. San Blas-Canillejas;Total;113.964;1.116;7.573;17.881;29.130;5.665;5.469;17.088;2.086;6.286;2.246;15.353;808;3.114;149;52.693;242;2.508;7.504;14.296;2.922;3.143;8.586;772;1.974;1.717;7.067;430;1.460;72;61.271;874;5.065;10.377;14.834;2.743;2.326;8.502;1.314;4.312;529;8.286;378;1.654;77
1 de enero de 2015;20. San Blas-Canillejas;25 a 29 años;8.144;20;266;487;2.491;546;539;1.476;117;475;130;1.267;59;249;22;3.973;9;158;279;1.325;289;312;743;43;113;86;492;15;94;15;4.171;11;108;208;1.166;257;227;733;74;362;44;775;44;155;7
1 de enero de 2015;20. San Blas-Canillejas;30 a 34 años;9.426;14;88;424;2.855;455;426;1.700;256;685;237;1.760;160;361;5;4.640;7;53;247;1.535;249;239;879;106;177;161;765;77;141;4;4.786;7;35;177;1.320;206;187;821;150;508;76;995;83;220;1
1 de enero de 2015;20. San Blas-Canillejas;35 a 39 años;11.653;31;74;455;2.922;544;584;1.991;379;912;373;2.648;199;538;3;5.635;16;32;275;1.557;286;295;1.050;146;254;246;1.156;100;220;2;6.018;15;42;180;1.365;258;289;941;233;658;127;1.492;99;318;1
1 de enero de 2015;20. San Blas-Canillejas;40 a 44 años;13.744;35;91;585;3.203;830;955;2.337;418;1.040;431;3.145;131;541;2;6.568;16;53;319;1.696;437;497;1.118;150;324;288;1.343;75;250;2;7.176;19;38;266;1.507;393;458;1.219;268;716;143;1.802;56;291;0
1 de enero de 2015;20. San Blas-Canillejas;45 a 49 años;14.595;46;123;887;3.406;1.096;1.249;2.778;327;1.089;383;2.602;95;510;4;7.165;20;68;487;1.753;573;674;1.350;121;331;317;1.174;57;237;3;7.430;26;55;400;1.653;523;575;1.428;206;758;66;1.428;38;273;1
1 de enero de 2015;20. San Blas-Canillejas;50 a 54 años;12.795;46;157;1.183;3.648;990;744;2.549;234;798;219;1.753;57;395;22;6.292;22;74;604;1.819;458;400;1.248;87;284;191;863;40;192;10;6.503;24;83;579;1.829;532;344;1.301;147;514;28;890;17;203;12
1 de enero de 2015;20. San Blas-Canillejas;55 a 59 años;9.636;45;234;1.492;2.990;446;352;1.964;140;494;157;1.018;45;242;17;4.646;18;101;691;1.370;180;220;988;46;178;140;540;21;142;11;4.990;27;133;801;1.620;266;132;976;94;316;17;478;24;100;6
1 de enero de 2015;20. San Blas-Canillejas;60 a 64 años;6.802;48;329;1.701;2.158;262;190;998;101;264;91;499;25;123;13;3.163;19;137;740;880;126;149;501;31;104;82;300;18;73;3;3.639;29;192;961;1.278;136;41;497;70;160;9;199;7;50;10
1 de enero de 2015;20. San Blas-Canillejas;65 a 69 años;5.952;64;480;2.072;1.728;182;155;512;55;208;96;299;14;79;8;2.706;16;152;823;719;116;120;296;17;83;86;207;8;58;5;3.246;48;328;1.249;1.009;66;35;216;38;125;10;92;6;21;3
1 de enero de 2015;20. San Blas-Canillejas;70 a 74 años;5.181;103;830;1.922;1.377;110;95;300;23;101;71;188;13;34;14;2.184;19;282;715;596;63;79;158;8;45;63;116;11;23;6;2.997;84;548;1.207;781;47;16;142;15;56;8;72;2;11;8
1 de enero de 2015;20. San Blas-Canillejas;75 a 79 años;5.424;168;1.322;2.254;1.035;81;78;230;20;85;23;91;5;22;10;2.077;26;403;785;469;53;66;128;10;35;23;55;4;16;4;3.347;142;919;1.469;566;28;12;102;10;50;0;36;1;6;6
1 de enero de 2015;20. San Blas-Canillejas;80 a 84 años;5.792;257;1.786;2.446;803;76;66;162;11;87;18;56;4;9;11;2.195;24;554;933;372;60;60;84;4;33;18;41;3;6;3;3.597;233;1.232;1.513;431;16;6;78;7;54;0;15;1;3;8
1 de enero de 2015;20. San Blas-Canillejas;85 a 89 años;3.393;166;1.231;1.419;355;36;30;62;5;38;12;18;1;7;13;1.082;22;321;470;144;26;27;29;3;11;11;10;1;5;2;2.311;144;910;949;211;10;3;33;2;27;1;8;0;2;11
1 de enero de 2015;20. San Blas-Canillejas;90 a 94 años;1.218;55;461;491;145;11;5;24;0;6;4;9;0;4;3;327;7;103;124;56;6;4;13;0;1;4;5;0;3;1;891;48;358;367;89;5;1;11;0;5;0;4;0;1;2
1 de enero de 2015;20. San Blas-Canillejas;95 a 99 años;168;12;87;48;11;0;1;2;0;4;1;0;0;0;2;33;0;16;7;5;0;1;1;0;1;1;0;0;0;1;135;12;71;41;6;0;0;1;0;3;0;0;0;0;1
1 de enero de 2015;20. San Blas-Canillejas;100 y más años;41;6;14;15;3;0;0;3;0;0;0;0;0;0;0;7;1;1;5;0;0;0;0;0;0;0;0;0;0;0;34;5;13;10;3;0;0;3;0;0;0;0;0;0;0
1 de enero de 2015;21. Barajas;Total;33.895;192;1.253;2.856;6.119;1.217;1.458;6.477;842;2.741;1.044;7.708;384;1.577;27;16.017;63;434;1.154;2.728;677;878;3.229;320;949;841;3.746;227;758;13;17.878;129;819;1.702;3.391;540;580;3.248;522;1.792;203;3.962;157;819;14
1 de enero de 2015;21. Barajas;25 a 29 años;2.300;2;31;70;460;123;137;619;29;172;46;522;14;72;3;1.107;1;19;38;251;71;82;324;9;49;33;196;8;23;3;1.193;1;12;32;209;52;55;295;20;123;13;326;6;49;0
1 de enero de 2015;21. Barajas;30 a 34 años;3.345;4;21;55;549;138;162;714;84;341;101;930;65;181;0;1.640;2;14;31;319;81;99;375;28;95;75;413;36;72;0;1.705;2;7;24;230;57;63;339;56;246;26;517;29;109;0
1 de enero de 2015;21. Barajas;35 a 39 años;4.212;6;13;72;493;167;173;809;158;441;136;1.407;83;254;0;2.058;2;6;44;285;98;97;453;68;134;90;633;43;105;0;2.154;4;7;28;208;69;76;356;90;307;46;774;40;149;0
1 de enero de 2015;21. Barajas;40 a 44 años;4.469;12;18;78;500;156;219;789;170;398;147;1.588;74;320;0;2.165;6;9;38;283;88;114;439;62;148;106;703;39;130;0;2.304;6;9;40;217;68;105;350;108;250;41;885;35;190;0
1 de enero de 2015;21. Barajas;45 a 49 años;3.844;9;21;105;542;175;245;740;140;346;107;1.108;55;251;0;1.880;4;14;64;276;98;133;334;50;132;86;533;39;117;0;1.964;5;7;41;266;77;112;406;90;214;21;575;16;134;0
1 de enero de 2015;21. Barajas;50 a 54 años;3.242;13;26;167;644;162;181;709;78;239;84;735;28;176;0;1.561;9;13;80;273;75;107;334;29;94;65;371;17;94;0;1.681;4;13;87;371;87;74;375;49;145;19;364;11;82;0
1 de enero de 2015;21. Barajas;55 a 59 años;2.504;15;37;256;588;86;77;599;60;172;54;435;15;103;7;1.213;11;13;119;239;46;47;297;24;58;51;235;9;61;3;1.291;4;24;137;349;40;30;302;36;114;3;200;6;42;4
1 de enero de 2015;21. Barajas;60 a 64 años;2.358;13;60;312;607;60;68;527;45;186;56;324;16;81;3;1.020;7;23;137;183;33;40;226;16;60;49;187;12;47;0;1.338;6;37;175;424;27;28;301;29;126;7;137;4;34;3
1 de enero de 2015;21. Barajas;65 a 69 años;2.612;9;115;356;733;65;67;481;36;199;144;325;15;61;6;1.167;2;45;127;225;33;48;207;11;71;124;212;11;47;4;1.445;7;70;229;508;32;19;274;25;128;20;113;4;14;2
1 de enero de 2015;21. Barajas;70 a 74 años;2.001;16;176;440;497;49;65;252;24;132;96;199;9;42;4;936;0;44;139;186;28;56;118;12;55;96;159;7;34;2;1.065;16;132;301;311;21;9;134;12;77;0;40;2;8;2
1 de enero de 2015;21. Barajas;75 a 79 años;1.237;24;191;348;265;23;31;126;9;67;56;70;6;19;2;603;5;63;142;120;15;30;70;6;29;51;54;4;13;1;634;19;128;206;145;8;1;56;3;38;5;16;2;6;1
1 de enero de 2015;21. Barajas;80 a 84 años;923;31;256;292;138;9;21;69;6;32;12;43;1;13;0;390;7;86;107;53;9;18;33;4;16;10;35;1;11;0;533;24;170;185;85;0;3;36;2;16;2;8;0;2;0
1 de enero de 2015;21. Barajas;85 a 89 años;510;23;180;176;57;1;10;27;2;10;3;15;2;4;0;178;4;59;53;20;0;5;13;0;6;3;10;1;4;0;332;19;121;123;37;1;5;14;2;4;0;5;1;0;0
1 de enero de 2015;21. Barajas;90 a 94 años;271;9;82;107;39;2;2;13;1;4;2;7;1;0;2;89;2;22;32;15;1;2;6;1;1;2;5;0;0;0;182;7;60;75;24;1;0;7;0;3;0;2;1;0;2
1 de enero de 2015;21. Barajas;95 a 99 años;54;3;21;18;7;1;0;2;0;2;0;0;0;0;0;9;0;4;3;0;1;0;0;0;1;0;0;0;0;0;45;3;17;15;7;0;0;2;0;1;0;0;0;0;0
1 de enero de 2015;21. Barajas;100 y más años;13;3;5;4;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;5;4;0;0;0;1;0;0;0;0;0;0;0
1 de enero de 2016;Ciudad de Madrid;Total;2.450.090;14.202;129.455;320.931;552.933;95.049;90.746;377.156;43.768;150.689;48.144;478.984;19.187;124.701;4.145;1.110.294;3.874;44.529;127.393;251.961;48.618;53.044;180.636;16.071;48.029;37.090;226.060;10.429;60.834;1.726;1.339.796;10.328;84.926;193.538;300.972;46.431;37.702;196.520;27.697;102.660;11.054;252.924;8.758;63.867;2.419
1 de enero de 2016;Ciudad de Madrid;25 a 29 años;188.863;584;5.503;9.786;41.960;8.995;8.681;34.565;2.271;10.089;2.997;51.043;1.613;10.449;327;90.368;354;3.389;5.369;21.304;4.920;4.922;18.224;905;2.771;2.056;21.201;719;4.008;226;98.495;230;2.114;4.417;20.656;4.075;3.759;16.341;1.366;7.318;941;29.842;894;6.441;101
1 de enero de 2016;Ciudad de Madrid;30 a 34 años;229.722;331;2.625;11.619;52.575;9.040;9.348;35.224;4.885;16.189;5.620;60.998;3.382;17.758;128;110.910;166;1.436;6.346;27.127;4.985;5.430;18.799;2.007;4.717;3.949;26.978;1.686;7.192;92;118.812;165;1.189;5.273;25.448;4.055;3.918;16.425;2.878;11.472;1.671;34.020;1.696;10.566;36
1 de enero de 2016;Ciudad de Madrid;35 a 39 años;262.528;466;2.504;11.861;55.335;10.731;10.655;42.412;7.621;19.463;6.745;71.917;4.381;18.411;26;128.623;224;1.290;6.369;29.395;5.885;5.907;22.861;3.175;6.219;4.681;32.214;2.283;8.104;16;133.905;242;1.214;5.492;25.940;4.846;4.748;19.551;4.446;13.244;2.064;39.703;2.098;10.307;10
1 de enero de 2016;Ciudad de Madrid;40 a 44 años;266.579;612;2.794;12.924;56.527;11.677;13.180;41.773;7.864;19.619;7.255;73.033;3.066;16.227;28;130.493;303;1.416;6.837;29.878;6.401;7.406;21.615;3.032;6.722;4.987;32.774;1.638;7.465;19;136.086;309;1.378;6.087;26.649;5.276;5.774;20.158;4.832;12.897;2.268;40.259;1.428;8.762;9
1 de enero de 2016;Ciudad de Madrid;45 a 49 años;249.576;720;3.221;14.926;56.137;14.973;15.165;41.870;6.417;17.271;4.905;57.702;2.055;14.125;89;120.324;327;1.585;7.617;28.204;7.785;8.338;20.206;2.341;5.811;3.697;26.461;1.123;6.776;53;129.252;393;1.636;7.309;27.933;7.188;6.827;21.664;4.076;11.460;1.208;31.241;932;7.349;36
1 de enero de 2016;Ciudad de Madrid;50 a 54 años;236.768;819;3.533;17.497;56.104;14.340;12.279;45.646;4.772;15.274;3.963;48.098;1.335;12.850;258;110.801;346;1.595;8.410;26.995;6.631;6.566;20.926;1.618;5.103;3.172;22.152;778;6.391;118;125.967;473;1.938;9.087;29.109;7.709;5.713;24.720;3.154;10.171;791;25.946;557;6.459;140
1 de enero de 2016;Ciudad de Madrid;55 a 59 años;204.285;805;4.343;22.775;50.973;8.061;6.360;41.591;3.393;13.555;2.985;36.613;1.011;11.399;421;93.855;324;1.858;9.975;22.784;3.407;3.899;19.360;1.027;4.469;2.480;17.760;587;5.743;182;110.430;481;2.485;12.800;28.189;4.654;2.461;22.231;2.366;9.086;505;18.853;424;5.656;239
1 de enero de 2016;Ciudad de Madrid;60 a 64 años;164.109;769;5.877;26.515;42.281;5.004;3.833;29.376;2.332;10.265;2.588;26.564;711;7.563;431;72.423;303;2.246;10.966;16.338;2.161;2.515;13.188;673;3.292;2.169;13.802;454;4.122;194;91.686;466;3.631;15.549;25.943;2.843;1.318;16.188;1.659;6.973;419;12.762;257;3.441;237
1 de enero de 2016;Ciudad de Madrid;65 a 69 años;154.392;890;9.296;34.184;40.158;4.090;3.491;20.947;1.622;9.344;3.605;20.047;538;5.690;490;66.114;276;3.149;12.905;14.321;1.907;2.423;9.031;484;2.807;3.154;11.739;338;3.380;200;88.278;614;6.147;21.279;25.837;2.183;1.068;11.916;1.138;6.537;451;8.308;200;2.310;290
1 de enero de 2016;Ciudad de Madrid;70 a 74 años;140.813;1.144;13.586;38.256;35.533;3.043;2.903;15.352;1.036;7.273;3.327;14.558;394;3.973;435;59.043;255;4.356;13.723;12.827;1.612;2.123;6.263;326;2.259;3.017;9.144;301;2.664;173;81.770;889;9.230;24.533;22.706;1.431;780;9.089;710;5.014;310;5.414;93;1.309;262
1 de enero de 2016;Ciudad de Madrid;75 a 79 años;122.587;1.927;20.537;39.734;26.140;2.277;2.062;10.935;642;4.932;1.971;8.103;300;2.596;431;48.863;336;6.528;13.910;9.666;1.333;1.562;4.269;224;1.623;1.801;5.261;225;1.985;140;73.724;1.591;14.009;25.824;16.474;944;500;6.666;418;3.309;170;2.842;75;611;291
1 de enero de 2016;Ciudad de Madrid;80 a 84 años;114.858;2.447;25.291;39.924;20.852;1.714;1.601;8.953;474;3.934;1.253;5.757;213;1.964;481;43.217;329;7.935;13.630;7.615;1.019;1.154;3.359;134;1.299;1.125;3.700;159;1.603;156;71.641;2.118;17.356;26.294;13.237;695;447;5.594;340;2.635;128;2.057;54;361;325
